datetime,significant_wave_height,peak_wave_period
2022-02-16 09:50:00.000000000,2.38,5.8824
2022-02-16 10:00:00.000000000,2.38,5.8824
2022-02-16 10:09:59.999999744,1.99,6.6667
2022-02-16 10:20:00.000000000,2.14,6.6667
2022-02-16 10:30:00.000000000,2.28,6.25
2022-02-16 10:40:00.000000000,2.04,5.0
2022-02-16 10:50:00.000000256,2.04,5.0
2022-02-16 11:39:59.999999744,3.33,6.6667
2022-02-16 11:50:00.000000000,3.33,6.6667
2022-02-16 12:30:00.000000000,4.06,8.3333
2022-02-16 12:40:00.000000000,3.97,8.3333
2022-02-16 12:50:00.000000000,3.88,8.3333
2022-02-16 14:10:00.000000000,2.88,7.6923
2022-02-16 14:20:00.000000000,2.88,7.6923
2022-02-16 14:30:00.000000000,2.99,8.3333
2022-02-16 14:39:59.999999744,2.99,8.3333
2022-02-16 21:20:00.000000256,3.23,7.6923
2022-02-16 21:30:00.000000000,3.23,7.6923
2022-02-16 23:00:00.000000000,3.83,7.6923
2022-02-16 23:10:00.000000000,3.83,7.6923
2022-02-16 23:39:59.999999744,4.15,8.3333
2022-02-16 23:50:00.000000000,4.5,8.3333
2022-02-17 00:00:00.000000000,4.82,8.3333
2022-02-17 00:40:00.000000000,4.33,9.0909
2022-02-17 00:50:00.000000000,4.33,9.0909
2022-02-17 01:09:59.999999744,5.47,10.0
2022-02-17 01:20:00.000000000,5.27,9.0909
2022-02-17 01:30:00.000000000,5.41,10.0
2022-02-17 01:40:00.000000000,5.86,10.0
2022-02-17 03:00:00.000000000,6.03,11.1111
2022-02-17 03:10:00.000000000,6.03,11.1111
2022-02-17 03:40:00.000000000,6.62,11.1111
2022-02-17 03:50:00.000000000,6.01,11.1111
2022-02-17 04:00:00.000000000,6.29,11.1111
2022-02-17 04:09:59.999999744,7.13,11.1111
2022-02-17 04:40:00.000000000,5.52,10.0
2022-02-17 04:50:00.000000256,5.37,11.1111
2022-02-17 05:00:00.000000000,5.08,11.1111
2022-02-17 05:30:00.000000000,4.27,11.1111
2022-02-17 05:39:59.999999744,4.27,11.1111
2022-02-17 06:20:00.000000256,3.84,9.0909
2022-02-17 06:30:00.000000000,3.83,9.0909
2022-02-17 06:50:00.000000000,3.56,11.1111
2022-02-17 07:00:00.000000000,3.56,11.1111
2022-02-17 08:20:00.000000000,2.84,6.6667
2022-02-17 08:39:59.999999744,3.27,9.0909
2022-02-17 08:50:00.000000000,3.27,9.0909
2022-02-17 09:30:00.000000000,3.32,8.3333
2022-02-17 09:40:00.000000000,3.32,8.3333
2022-02-17 10:20:00.000000000,4.04,9.0909
2022-02-17 10:30:00.000000000,4.04,9.0909
2022-02-17 11:39:59.999999744,4.72,9.0909
2022-02-17 11:50:00.000000000,4.5,9.0909
2022-02-17 12:00:00.000000000,4.03,9.0909
2022-02-17 12:10:00.000000000,3.9,8.3333
2022-02-17 12:30:00.000000000,4.61,9.0909
2022-02-17 12:40:00.000000000,4.61,9.0909
2022-02-17 13:00:00.000000000,5.05,9.0909
2022-02-17 13:09:59.999999744,5.06,9.0909
2022-02-17 13:40:00.000000000,3.73,9.0909
2022-02-17 13:50:00.000000256,5.19,10.0
2022-02-17 14:00:00.000000000,5.27,10.0
2022-02-17 14:10:00.000000000,4.47,9.0909
2022-02-17 14:20:00.000000000,4.75,9.0909
2022-02-17 14:50:00.000000000,5.12,10.0
2022-02-17 15:00:00.000000000,5.12,10.0
2022-02-17 16:40:00.000000000,5.18,10.0
2022-02-17 16:50:00.000000256,4.74,10.0
2022-02-17 17:00:00.000000000,4.43,9.0909
2022-02-17 17:10:00.000000000,4.57,9.0909
2022-02-17 17:20:00.000000000,4.77,9.0909
2022-02-17 17:30:00.000000000,4.99,10.0
2022-02-17 17:39:59.999999744,4.98,10.0
2022-02-17 17:50:00.000000000,4.66,10.0
2022-02-17 18:00:00.000000000,4.7,10.0
2022-02-17 18:10:00.000000000,4.85,10.0
2022-02-17 18:20:00.000000256,4.72,9.0909
2022-02-17 18:30:00.000000000,5.02,10.0
2022-02-17 18:40:00.000000000,5.0,10.0
2022-02-17 18:50:00.000000000,4.66,10.0
2022-02-17 19:00:00.000000000,5.09,10.0
2022-02-17 19:09:59.999999744,5.31,10.0
2022-02-17 19:20:00.000000000,5.06,10.0
2022-02-17 19:30:00.000000000,4.85,10.0
2022-02-17 19:40:00.000000000,4.45,10.0
2022-02-17 19:50:00.000000256,4.26,10.0
2022-02-17 20:00:00.000000000,4.24,9.0909
2022-02-17 20:10:00.000000000,4.22,9.0909
2022-02-17 20:20:00.000000000,4.28,10.0
2022-02-17 20:30:00.000000000,4.39,10.0
2022-02-17 20:39:59.999999744,4.23,10.0
2022-02-17 20:50:00.000000000,4.07,10.0
2022-02-17 21:00:00.000000000,3.75,10.0
2022-02-17 21:10:00.000000000,3.57,8.3333
2022-02-17 21:20:00.000000256,3.75,8.3333
2022-02-17 21:30:00.000000000,3.73,10.0
2022-02-17 21:40:00.000000000,3.71,10.0
2022-02-17 21:50:00.000000000,3.75,10.0
2022-02-17 22:00:00.000000000,3.95,9.0909
2022-02-17 22:09:59.999999744,4.35,9.0909
2022-02-17 22:20:00.000000000,3.75,10.0
2022-02-17 22:30:00.000000000,3.82,10.0
2022-02-17 22:40:00.000000000,3.72,10.0
2022-02-17 22:50:00.000000256,3.46,10.0
2022-02-17 23:00:00.000000000,3.42,10.0
2022-02-17 23:10:00.000000000,3.36,7.6923
2022-02-17 23:20:00.000000000,3.8,10.0
2022-02-17 23:30:00.000000000,3.77,10.0
2022-02-17 23:39:59.999999744,3.38,9.0909
2022-02-17 23:50:00.000000000,3.6,10.0
2022-02-18 00:00:00.000000000,3.55,10.0
2022-02-18 00:10:00.000000000,3.36,10.0
2022-02-18 00:20:00.000000256,3.32,10.0
2022-02-18 00:30:00.000000000,3.56,10.0
2022-02-18 00:40:00.000000000,3.93,10.0
2022-02-18 00:50:00.000000000,3.77,10.0
2022-02-18 01:00:00.000000000,3.47,10.0
2022-02-18 01:09:59.999999744,3.42,9.0909
2022-02-18 01:20:00.000000000,3.22,10.0
2022-02-18 01:30:00.000000000,3.1,10.0
2022-02-18 01:40:00.000000000,2.76,10.0
2022-02-18 01:50:00.000000256,2.6,9.0909
2022-02-18 02:00:00.000000000,2.83,9.0909
2022-02-18 02:10:00.000000000,2.81,10.0
2022-02-18 02:20:00.000000000,2.58,10.0
2022-02-18 02:30:00.000000000,2.53,9.0909
2022-02-18 02:39:59.999999744,2.88,9.0909
2022-02-18 02:50:00.000000000,2.67,9.0909
2022-02-18 03:00:00.000000000,2.54,9.0909
2022-02-18 03:10:00.000000000,2.97,9.0909
2022-02-18 03:20:00.000000256,2.89,9.0909
2022-02-18 03:30:00.000000000,2.61,10.0
2022-02-18 03:40:00.000000000,2.52,10.0
2022-02-18 03:50:00.000000000,2.61,10.0
2022-02-18 04:00:00.000000000,2.69,9.0909
2022-02-18 04:09:59.999999744,2.84,9.0909
2022-02-18 04:20:00.000000000,2.64,9.0909
2022-02-18 04:30:00.000000000,2.48,9.0909
2022-02-18 04:40:00.000000000,2.56,9.0909
2022-02-18 04:50:00.000000256,2.68,9.0909
2022-02-18 05:00:00.000000000,2.75,10.0
2022-02-18 05:10:00.000000000,2.65,10.0
2022-02-18 05:20:00.000000000,2.46,9.0909
2022-02-18 05:30:00.000000000,2.35,9.0909
2022-02-18 05:39:59.999999744,2.28,9.0909
2022-02-18 05:50:00.000000000,2.39,9.0909
2022-02-18 06:00:00.000000000,2.34,8.3333
2022-02-18 06:10:00.000000000,2.32,10.0
2022-02-18 06:20:00.000000256,2.43,9.0909
2022-02-18 06:30:00.000000000,2.51,9.0909
2022-02-18 06:40:00.000000000,2.44,9.0909
2022-02-18 06:50:00.000000000,2.22,9.0909
2022-02-18 07:00:00.000000000,2.18,9.0909
2022-02-18 07:09:59.999999744,2.27,9.0909
2022-02-18 07:20:00.000000000,2.2,9.0909
2022-02-18 07:30:00.000000000,1.96,7.6923
2022-02-18 07:40:00.000000000,2.19,7.1429
2022-02-18 07:50:00.000000256,2.2,7.1429
2022-02-18 08:00:00.000000000,2.16,7.1429
2022-02-18 08:10:00.000000000,2.15,9.0909
2022-02-18 08:20:00.000000000,2.05,9.0909
2022-02-18 08:30:00.000000000,1.98,9.0909
2022-02-18 08:39:59.999999744,1.91,5.5556
2022-02-18 08:50:00.000000000,1.98,9.0909
2022-02-18 09:00:00.000000000,2.12,8.3333
2022-02-18 09:10:00.000000000,2.09,5.5556
2022-02-18 09:20:00.000000256,2.09,5.8824
2022-02-18 09:30:00.000000000,2.21,5.8824
2022-02-18 09:40:00.000000000,2.07,9.0909
2022-02-18 09:50:00.000000000,2.09,5.8824
2022-02-18 10:00:00.000000000,2.23,5.5556
2022-02-18 10:09:59.999999744,2.28,5.8824
2022-02-18 10:20:00.000000000,2.3,5.8824
2022-02-18 10:30:00.000000000,2.07,5.2632
2022-02-18 10:40:00.000000000,2.18,6.25
2022-02-18 10:50:00.000000256,2.27,6.25
2022-02-18 11:00:00.000000000,2.27,6.25
2022-02-18 11:10:00.000000000,2.23,5.8824
2022-02-18 11:20:00.000000000,2.29,6.25
2022-02-18 11:30:00.000000000,2.32,6.25
2022-02-18 11:39:59.999999744,2.43,6.25
2022-02-18 11:50:00.000000000,2.61,6.6667
2022-02-18 12:00:00.000000000,2.45,6.6667
2022-02-18 12:10:00.000000000,2.24,6.6667
2022-02-18 12:20:00.000000256,2.32,6.6667
2022-02-18 12:30:00.000000000,2.26,6.6667
2022-02-18 12:40:00.000000000,2.08,6.6667
2022-02-18 12:50:00.000000000,2.13,6.25
2022-02-18 13:00:00.000000000,2.2,6.6667
2022-02-18 13:09:59.999999744,2.24,6.6667
2022-02-18 13:20:00.000000000,2.19,6.6667
2022-02-18 13:30:00.000000000,2.19,6.6667
2022-02-18 13:40:00.000000000,2.28,6.6667
2022-02-18 13:50:00.000000256,2.27,6.6667
2022-02-18 14:00:00.000000000,2.18,6.6667
2022-02-18 14:10:00.000000000,2.11,6.6667
2022-02-18 14:20:00.000000000,1.97,6.6667
2022-02-18 14:30:00.000000000,2.02,6.6667
2022-02-18 14:39:59.999999744,2.24,6.6667
2022-02-18 14:50:00.000000000,2.13,6.6667
2022-02-18 15:00:00.000000000,2.04,6.25
2022-02-18 15:10:00.000000000,2.05,7.1429
2022-02-18 15:20:00.000000256,2.13,6.6667
2022-02-18 15:30:00.000000000,2.25,6.6667
2022-02-18 15:40:00.000000000,2.27,6.6667
2022-02-18 15:50:00.000000000,2.15,6.6667
2022-02-18 16:00:00.000000000,2.07,6.6667
2022-02-18 16:09:59.999999744,2.17,6.6667
2022-02-18 16:20:00.000000000,2.19,7.1429
2022-02-18 16:30:00.000000000,2.3,7.1429
2022-02-18 16:40:00.000000000,2.3,7.1429
2022-02-18 16:50:00.000000256,2.26,7.1429
2022-02-18 17:00:00.000000000,2.26,6.6667
2022-02-18 17:10:00.000000000,2.31,8.3333
2022-02-18 17:20:00.000000000,2.34,8.3333
2022-02-18 17:30:00.000000000,2.51,8.3333
2022-02-18 17:39:59.999999744,2.6,9.0909
2022-02-18 17:50:00.000000000,2.68,9.0909
2022-02-18 18:00:00.000000000,2.64,8.3333
2022-02-18 18:10:00.000000000,2.47,9.0909
2022-02-18 18:20:00.000000256,2.55,8.3333
2022-02-18 18:30:00.000000000,2.55,8.3333
2022-02-18 18:40:00.000000000,2.54,7.6923
2022-02-18 18:50:00.000000000,2.45,7.6923
2022-02-18 19:00:00.000000000,2.33,7.6923
2022-02-18 19:09:59.999999744,2.56,7.6923
2022-02-18 19:20:00.000000000,2.59,8.3333
2022-02-18 19:30:00.000000000,2.35,8.3333
2022-02-18 19:40:00.000000000,2.42,8.3333
2022-02-18 19:50:00.000000256,2.62,9.0909
2022-02-18 20:00:00.000000000,2.66,8.3333
2022-02-18 20:10:00.000000000,2.55,8.3333
2022-02-18 20:20:00.000000000,2.79,8.3333
2022-02-18 20:30:00.000000000,2.84,8.3333
2022-02-18 20:39:59.999999744,3.0,7.6923
2022-02-18 20:50:00.000000000,3.03,7.6923
2022-02-18 21:00:00.000000000,3.05,8.3333
2022-02-18 21:10:00.000000000,3.02,9.0909
2022-02-18 21:20:00.000000256,2.96,6.25
2022-02-18 21:30:00.000000000,3.1,8.3333
2022-02-18 21:40:00.000000000,3.47,8.3333
2022-02-18 21:50:00.000000000,3.66,8.3333
2022-02-18 22:00:00.000000000,3.55,8.3333
2022-02-18 22:09:59.999999744,3.59,7.6923
2022-02-18 22:20:00.000000000,3.58,7.1429
2022-02-18 22:30:00.000000000,3.95,8.3333
2022-02-18 22:40:00.000000000,4.09,8.3333
2022-02-18 22:50:00.000000256,4.38,8.3333
2022-02-18 23:00:00.000000000,4.6,7.6923
2022-02-18 23:10:00.000000000,4.47,7.6923
2022-02-18 23:20:00.000000000,4.65,10.0
2022-02-18 23:30:00.000000000,4.69,9.0909
2022-02-18 23:39:59.999999744,4.94,9.0909
2022-02-18 23:50:00.000000000,5.2,9.0909
2022-02-19 00:00:00.000000000,5.17,10.0
2022-02-19 00:10:00.000000000,5.07,10.0
2022-02-19 00:20:00.000000256,4.57,9.0909
2022-02-19 00:30:00.000000000,5.26,10.0
2022-02-19 00:40:00.000000000,5.03,10.0
2022-02-19 00:50:00.000000000,4.66,10.0
2022-02-19 01:00:00.000000000,4.62,10.0
2022-02-19 01:09:59.999999744,4.6,10.0
2022-02-19 01:20:00.000000000,4.39,10.0
2022-02-19 01:30:00.000000000,4.17,9.0909
2022-02-19 01:40:00.000000000,4.1,9.0909
2022-02-19 01:50:00.000000256,4.4,10.0
2022-02-19 02:00:00.000000000,4.45,10.0
2022-02-19 02:10:00.000000000,4.54,10.0
2022-02-19 02:20:00.000000000,4.4,9.0909
2022-02-19 02:30:00.000000000,4.35,9.0909
2022-02-19 02:39:59.999999744,4.5,10.0
2022-02-19 02:50:00.000000000,4.26,10.0
2022-02-19 03:00:00.000000000,3.85,9.0909
2022-02-19 03:10:00.000000000,4.04,9.0909
2022-02-19 03:20:00.000000256,4.13,9.0909
2022-02-19 03:30:00.000000000,3.83,9.0909
2022-02-19 03:40:00.000000000,3.95,8.3333
2022-02-19 03:50:00.000000000,3.82,8.3333
2022-02-19 04:00:00.000000000,3.63,7.6923
2022-02-19 04:09:59.999999744,3.44,7.6923
2022-02-19 04:20:00.000000000,3.37,8.3333
2022-02-19 04:30:00.000000000,3.63,9.0909
2022-02-19 04:40:00.000000000,3.49,9.0909
2022-02-19 04:50:00.000000256,3.3,8.3333
2022-02-19 05:00:00.000000000,3.37,9.0909
2022-02-19 05:10:00.000000000,3.48,9.0909
2022-02-19 05:20:00.000000000,3.82,8.3333
2022-02-19 05:30:00.000000000,3.68,8.3333
2022-02-19 05:39:59.999999744,3.55,8.3333
2022-02-19 05:50:00.000000000,3.6,8.3333
2022-02-19 06:00:00.000000000,3.4,9.0909
2022-02-19 06:10:00.000000000,3.44,8.3333
2022-02-19 06:20:00.000000256,3.27,8.3333
2022-02-19 06:30:00.000000000,3.46,8.3333
2022-02-19 06:40:00.000000000,3.62,8.3333
2022-02-19 06:50:00.000000000,3.64,8.3333
2022-02-19 07:00:00.000000000,3.73,8.3333
2022-02-19 07:09:59.999999744,3.37,8.3333
2022-02-19 07:20:00.000000000,3.41,8.3333
2022-02-19 07:30:00.000000000,3.81,8.3333
2022-02-19 07:40:00.000000000,3.91,8.3333
2022-02-19 07:50:00.000000256,3.6,8.3333
2022-02-19 08:00:00.000000000,3.46,8.3333
2022-02-19 08:10:00.000000000,3.56,7.6923
2022-02-19 08:20:00.000000000,3.57,7.6923
2022-02-19 08:30:00.000000000,3.58,8.3333
2022-02-19 08:39:59.999999744,3.48,8.3333
2022-02-19 08:50:00.000000000,3.52,7.6923
2022-02-19 09:00:00.000000000,3.74,9.0909
2022-02-19 09:10:00.000000000,3.68,8.3333
2022-02-19 09:20:00.000000256,3.51,7.6923
2022-02-19 09:30:00.000000000,3.61,8.3333
2022-02-19 09:40:00.000000000,3.71,8.3333
2022-02-19 09:50:00.000000000,3.79,8.3333
2022-02-19 10:00:00.000000000,3.91,8.3333
2022-02-19 10:09:59.999999744,3.97,8.3333
2022-02-19 10:20:00.000000000,3.87,8.3333
2022-02-19 10:30:00.000000000,3.85,8.3333
2022-02-19 10:40:00.000000000,4.02,8.3333
2022-02-19 10:50:00.000000256,3.95,9.0909
2022-02-19 11:00:00.000000000,3.84,9.0909
2022-02-19 11:10:00.000000000,3.62,9.0909
2022-02-19 11:20:00.000000000,3.55,9.0909
2022-02-19 11:30:00.000000000,3.65,9.0909
2022-02-19 11:39:59.999999744,3.68,8.3333
2022-02-19 11:50:00.000000000,4.17,9.0909
2022-02-19 12:00:00.000000000,4.62,9.0909
2022-02-19 12:10:00.000000000,4.24,8.3333
2022-02-19 12:20:00.000000256,3.9,9.0909
2022-02-19 12:30:00.000000000,3.81,9.0909
2022-02-19 12:40:00.000000000,3.81,8.3333
2022-02-19 12:50:00.000000000,3.9,9.0909
2022-02-19 13:00:00.000000000,3.96,9.0909
2022-02-19 13:09:59.999999744,4.21,9.0909
2022-02-19 13:20:00.000000000,4.08,10.0
2022-02-19 13:30:00.000000000,3.83,10.0
2022-02-19 13:40:00.000000000,3.96,9.0909
2022-02-19 13:50:00.000000256,3.63,10.0
2022-02-19 14:00:00.000000000,3.57,8.3333
2022-02-19 14:10:00.000000000,3.75,8.3333
2022-02-19 14:20:00.000000000,3.6,10.0
2022-02-19 14:30:00.000000000,3.44,10.0
2022-02-19 14:39:59.999999744,3.37,9.0909
2022-02-19 14:50:00.000000000,3.58,9.0909
2022-02-19 15:00:00.000000000,3.5,8.3333
2022-02-19 15:10:00.000000000,3.53,8.3333
2022-02-19 15:20:00.000000256,4.01,9.0909
2022-02-19 15:30:00.000000000,3.2,9.0909
2022-02-19 15:40:00.000000000,3.29,9.0909
2022-02-19 15:50:00.000000000,3.43,9.0909
2022-02-19 16:00:00.000000000,3.15,9.0909
2022-02-19 16:09:59.999999744,3.21,9.0909
2022-02-19 16:20:00.000000000,3.02,9.0909
2022-02-19 16:30:00.000000000,2.88,9.0909
2022-02-19 16:40:00.000000000,3.13,8.3333
2022-02-19 16:50:00.000000256,2.91,9.0909
2022-02-19 17:00:00.000000000,2.95,8.3333
2022-02-19 17:10:00.000000000,3.02,8.3333
2022-02-19 17:20:00.000000000,2.82,7.6923
2022-02-19 17:30:00.000000000,2.87,7.6923
2022-02-19 17:39:59.999999744,2.99,9.0909
2022-02-19 17:50:00.000000000,3.04,9.0909
2022-02-19 18:00:00.000000000,3.0,8.3333
2022-02-19 18:10:00.000000000,2.92,8.3333
2022-02-19 18:20:00.000000256,2.76,9.0909
2022-02-19 18:30:00.000000000,2.51,8.3333
2022-02-19 18:40:00.000000000,2.56,8.3333
2022-02-19 18:50:00.000000000,2.64,8.3333
2022-02-19 19:00:00.000000000,2.68,8.3333
2022-02-19 19:09:59.999999744,2.58,7.6923
2022-02-19 19:20:00.000000000,2.53,7.6923
2022-02-19 19:30:00.000000000,2.52,7.6923
2022-02-19 19:40:00.000000000,2.51,7.6923
2022-02-19 19:50:00.000000256,2.39,7.6923
2022-02-19 20:00:00.000000000,2.18,9.0909
2022-02-19 20:10:00.000000000,2.11,7.6923
2022-02-19 20:20:00.000000000,2.11,7.6923
2022-02-19 20:30:00.000000000,2.32,7.6923
2022-02-19 20:39:59.999999744,2.45,7.6923
2022-02-19 20:50:00.000000000,2.38,7.1429
2022-02-19 21:00:00.000000000,2.43,7.6923
2022-02-19 21:10:00.000000000,2.21,6.6667
2022-02-19 21:20:00.000000256,2.11,7.6923
2022-02-19 21:30:00.000000000,2.25,7.6923
2022-02-19 21:40:00.000000000,2.18,7.6923
2022-02-19 21:50:00.000000000,2.13,7.6923
2022-02-19 22:00:00.000000000,2.24,7.6923
2022-02-19 22:09:59.999999744,2.2,7.6923
2022-02-19 22:20:00.000000000,1.99,7.1429
2022-02-19 22:30:00.000000000,2.08,7.1429
2022-02-19 22:40:00.000000000,2.11,7.6923
2022-02-19 22:50:00.000000256,1.98,6.6667
2022-02-19 23:00:00.000000000,2.21,7.6923
2022-02-19 23:10:00.000000000,2.24,7.6923
2022-02-19 23:20:00.000000000,2.22,7.6923
2022-02-19 23:30:00.000000000,2.02,7.1429
2022-02-19 23:39:59.999999744,1.8,7.1429
2022-02-19 23:50:00.000000000,1.78,7.1429
2022-02-20 00:00:00.000000000,1.84,7.1429
2022-02-20 00:10:00.000000000,1.86,7.1429
2022-02-20 00:20:00.000000256,1.92,7.6923
2022-02-20 00:30:00.000000000,1.84,6.6667
2022-02-20 00:40:00.000000000,1.71,7.1429
2022-02-20 00:50:00.000000000,1.9,7.1429
2022-02-20 01:00:00.000000000,1.81,6.6667
2022-02-20 01:09:59.999999744,1.76,7.1429
2022-02-20 01:20:00.000000000,1.78,7.1429
2022-02-20 01:30:00.000000000,1.77,6.6667
2022-02-20 01:40:00.000000000,1.77,6.6667
2022-02-20 01:50:00.000000256,1.69,7.1429
2022-02-20 02:00:00.000000000,1.73,7.1429
2022-02-20 02:10:00.000000000,1.76,6.6667
2022-02-20 02:20:00.000000000,1.78,6.6667
2022-02-20 02:30:00.000000000,1.82,6.6667
2022-02-20 02:39:59.999999744,1.75,6.25
2022-02-20 02:50:00.000000000,1.61,7.1429
2022-02-20 03:00:00.000000000,1.74,7.1429
2022-02-20 03:10:00.000000000,1.81,7.1429
2022-02-20 03:20:00.000000256,1.74,7.1429
2022-02-20 03:30:00.000000000,1.83,7.1429
2022-02-20 03:40:00.000000000,1.88,6.25
2022-02-20 03:50:00.000000000,1.73,7.6923
2022-02-20 04:00:00.000000000,1.73,6.25
2022-02-20 04:09:59.999999744,1.84,6.25
2022-02-20 04:20:00.000000000,1.8,7.1429
2022-02-20 04:30:00.000000000,1.7,7.6923
2022-02-20 04:40:00.000000000,1.85,7.1429
2022-02-20 04:50:00.000000256,1.92,7.1429
2022-02-20 05:00:00.000000000,1.92,7.1429
2022-02-20 05:10:00.000000000,1.91,7.6923
2022-02-20 05:20:00.000000000,2.11,7.6923
2022-02-20 05:30:00.000000000,2.22,7.6923
2022-02-20 05:39:59.999999744,2.2,6.6667
2022-02-20 05:50:00.000000000,2.33,7.6923
2022-02-20 06:00:00.000000000,2.36,7.6923
2022-02-20 06:10:00.000000000,2.45,6.25
2022-02-20 06:20:00.000000256,2.68,7.1429
2022-02-20 06:30:00.000000000,2.47,7.1429
2022-02-20 06:40:00.000000000,2.31,7.1429
2022-02-20 06:50:00.000000000,2.45,6.6667
2022-02-20 07:00:00.000000000,2.68,6.6667
2022-02-20 07:09:59.999999744,2.71,6.6667
2022-02-20 07:20:00.000000000,2.58,7.1429
2022-02-20 07:30:00.000000000,2.59,7.1429
2022-02-20 07:40:00.000000000,2.53,7.1429
2022-02-20 07:50:00.000000256,2.77,7.1429
2022-02-20 08:00:00.000000000,2.89,6.6667
2022-02-20 08:10:00.000000000,2.72,6.6667
2022-02-20 08:20:00.000000000,2.42,6.6667
2022-02-20 08:30:00.000000000,2.45,6.6667
2022-02-20 08:39:59.999999744,2.58,6.6667
2022-02-20 08:50:00.000000000,2.58,6.6667
2022-02-20 09:00:00.000000000,2.73,7.1429
2022-02-20 09:10:00.000000000,2.75,7.1429
2022-02-20 09:20:00.000000256,2.48,7.6923
2022-02-20 09:30:00.000000000,2.54,6.6667
2022-02-20 09:40:00.000000000,2.72,6.6667
2022-02-20 09:50:00.000000000,2.85,7.1429
2022-02-20 10:00:00.000000000,2.91,7.1429
2022-02-20 10:09:59.999999744,2.83,7.1429
2022-02-20 10:20:00.000000000,3.02,7.1429
2022-02-20 10:30:00.000000000,2.83,7.1429
2022-02-20 10:40:00.000000000,2.61,7.6923
2022-02-20 10:50:00.000000256,2.81,7.1429
2022-02-20 11:00:00.000000000,2.82,7.1429
2022-02-20 11:10:00.000000000,2.97,7.1429
2022-02-20 11:20:00.000000000,2.9,7.1429
2022-02-20 11:30:00.000000000,3.04,7.1429
2022-02-20 11:39:59.999999744,3.37,7.1429
2022-02-20 11:50:00.000000000,3.23,7.1429
2022-02-20 12:00:00.000000000,3.0,7.1429
2022-02-20 12:10:00.000000000,3.33,7.6923
2022-02-20 12:20:00.000000256,3.74,8.3333
2022-02-20 12:30:00.000000000,3.57,8.3333
2022-02-20 12:40:00.000000000,3.49,8.3333
2022-02-20 12:50:00.000000000,3.95,8.3333
2022-02-20 13:00:00.000000000,3.59,8.3333
2022-02-20 13:09:59.999999744,3.49,8.3333
2022-02-20 13:20:00.000000000,3.8,7.6923
2022-02-20 13:30:00.000000000,3.8,7.6923
2022-02-20 13:40:00.000000000,3.63,9.0909
2022-02-20 13:50:00.000000256,3.54,9.0909
2022-02-20 14:00:00.000000000,3.79,9.0909
2022-02-20 14:10:00.000000000,3.62,9.0909
2022-02-20 14:20:00.000000000,3.35,8.3333
2022-02-20 14:30:00.000000000,3.62,8.3333
2022-02-20 14:39:59.999999744,3.76,9.0909
2022-02-20 14:50:00.000000000,3.72,9.0909
2022-02-20 15:00:00.000000000,3.75,8.3333
2022-02-20 15:10:00.000000000,3.64,8.3333
2022-02-20 15:20:00.000000256,3.66,8.3333
2022-02-20 15:30:00.000000000,3.72,8.3333
2022-02-20 15:40:00.000000000,3.15,9.0909
2022-02-20 15:50:00.000000000,3.2,9.0909
2022-02-20 16:00:00.000000000,3.02,8.3333
2022-02-20 16:09:59.999999744,2.78,9.0909
2022-02-20 16:20:00.000000000,3.13,8.3333
2022-02-20 16:30:00.000000000,3.3,8.3333
2022-02-20 16:40:00.000000000,3.49,8.3333
2022-02-20 16:50:00.000000256,3.33,8.3333
2022-02-20 17:00:00.000000000,2.9,8.3333
2022-02-20 17:10:00.000000000,3.0,7.6923
2022-02-20 17:20:00.000000000,2.91,9.0909
2022-02-20 17:30:00.000000000,2.93,8.3333
2022-02-20 17:39:59.999999744,2.89,7.6923
2022-02-20 17:50:00.000000000,3.3,8.3333
2022-02-20 18:00:00.000000000,3.54,8.3333
2022-02-20 18:10:00.000000000,3.09,8.3333
2022-02-20 18:20:00.000000256,2.9,8.3333
2022-02-20 18:30:00.000000000,3.2,8.3333
2022-02-20 18:40:00.000000000,3.12,8.3333
2022-02-20 18:50:00.000000000,3.01,8.3333
2022-02-20 19:00:00.000000000,3.17,8.3333
2022-02-20 19:09:59.999999744,3.17,8.3333
2022-02-20 19:20:00.000000000,3.32,8.3333
2022-02-20 19:30:00.000000000,3.23,8.3333
2022-02-20 19:40:00.000000000,3.5,8.3333
2022-02-20 19:50:00.000000256,3.35,8.3333
2022-02-20 20:00:00.000000000,2.72,7.6923
2022-02-20 20:10:00.000000000,3.01,9.0909
2022-02-20 20:20:00.000000000,3.09,9.0909
2022-02-20 20:30:00.000000000,3.09,8.3333
2022-02-20 20:39:59.999999744,3.14,8.3333
2022-02-20 20:50:00.000000000,3.1,8.3333
2022-02-20 21:00:00.000000000,3.44,8.3333
2022-02-20 21:10:00.000000000,3.7,8.3333
2022-02-20 21:30:00.000000000,2.96,9.0909
2022-02-20 21:40:00.000000000,3.08,9.0909
2022-02-20 21:50:00.000000000,3.31,8.3333
2022-02-20 22:00:00.000000000,3.31,8.3333
2022-02-20 22:09:59.999999744,3.25,8.3333
2022-02-20 22:20:00.000000000,3.41,8.3333
2022-02-20 22:30:00.000000000,3.58,8.3333
2022-02-20 22:40:00.000000000,3.45,8.3333
2022-02-20 22:50:00.000000256,3.32,8.3333
2022-02-20 23:00:00.000000000,3.42,8.3333
2022-02-20 23:10:00.000000000,3.56,8.3333
2022-02-20 23:20:00.000000000,4.0,8.3333
2022-02-20 23:30:00.000000000,3.4,8.3333
2022-02-20 23:39:59.999999744,3.43,8.3333
2022-02-20 23:50:00.000000000,3.96,8.3333
