TIME,VHM0,VTZA
2023-04-01 10:00:00,1.57,4.42
2023-04-01 10:30:00,1.64,4.52
2023-04-01 11:00:00,1.6,4.46
2023-04-01 11:30:00,1.72,4.68
2023-04-01 12:00:00,1.8,4.7
2023-04-01 12:30:00,1.78,4.9
2023-04-01 13:00:00,1.82,5.0
2023-04-01 13:30:00,1.76,4.81
2023-04-01 14:00:00,1.82,4.88
2023-04-01 14:30:00,1.83,4.79
2023-04-01 15:00:00,1.79,4.73
2023-04-01 15:30:00,1.92,4.75
2023-04-01 16:00:00,2.05,4.73
2023-04-01 16:30:00,2.08,4.69
2023-04-01 17:00:00,2.04,4.68
2023-04-01 17:30:00,2.02,4.68
2023-04-01 18:00:00,2.07,4.63
2023-04-01 18:30:00,2.05,4.69
2023-04-01 19:00:00,1.95,4.56
2023-04-01 19:30:00,1.92,4.49
2023-04-01 20:00:00,1.95,4.57
2023-04-01 20:30:00,2.03,4.67
2023-04-01 21:00:00,2.03,4.72
2023-04-01 21:30:00,1.95,4.78
2023-04-01 22:00:00,2.07,4.97
2023-04-01 22:30:00,2.18,5.19
2023-04-01 23:00:00,2.22,5.26
2023-04-01 23:30:00,2.25,5.53
2023-04-02 00:00:00,2.36,5.59
2023-04-02 00:30:00,2.37,5.53
2023-04-02 01:00:00,2.24,5.39
2023-04-02 01:30:00,2.41,5.56
2023-04-02 02:00:00,2.27,5.39
2023-04-02 02:30:00,2.25,5.21
2023-04-02 03:00:00,2.42,5.19
2023-04-02 03:30:00,2.26,5.02
2023-04-02 04:00:00,2.35,5.05
2023-04-02 04:30:00,2.3,4.94
2023-04-02 05:00:00,2.23,4.91
2023-04-02 05:30:00,2.44,5.05
2023-04-02 06:00:00,2.29,4.93
2023-04-02 06:30:00,2.18,4.66
2023-04-02 07:00:00,2.25,4.74
2023-04-02 07:30:00,2.09,4.62
2023-04-02 08:00:00,2.25,4.92
2023-04-02 08:30:00,2.37,4.89
2023-04-02 09:00:00,2.39,5.1
2023-04-02 09:30:00,2.23,5.21
2023-04-02 10:00:00,2.27,5.42
2023-04-02 10:30:00,2.29,5.52
2023-04-02 11:00:00,2.33,5.6
2023-04-02 11:30:00,2.15,5.54
2023-04-02 12:00:00,2.11,5.57
2023-04-02 12:30:00,2.25,5.61
2023-04-02 13:00:00,2.45,5.67
2023-04-02 13:30:00,2.27,5.51
2023-04-02 14:00:00,2.17,5.35
2023-04-02 14:30:00,2.02,5.18
2023-04-02 15:00:00,1.97,4.96
2023-04-02 15:30:00,1.96,4.95
2023-04-02 16:00:00,1.94,4.69
2023-04-02 16:30:00,1.81,4.58
2023-04-02 17:00:00,1.79,4.55
2023-04-02 17:30:00,1.76,4.53
2023-04-02 18:00:00,1.83,4.4
2023-04-02 18:30:00,1.75,4.42
2023-04-02 19:00:00,1.72,4.34
2023-04-02 19:30:00,1.61,4.24
2023-04-02 20:00:00,1.66,4.29
2023-04-02 20:30:00,1.67,4.36
2023-04-02 21:00:00,1.75,4.52
2023-04-02 21:30:00,1.75,4.72
2023-04-02 22:00:00,1.6,4.86
2023-04-02 22:30:00,1.66,5.08
2023-04-02 23:00:00,1.71,5.23
2023-04-02 23:30:00,1.54,5.18
2023-04-03 00:00:00,1.52,5.26
2023-04-03 00:30:00,1.47,5.25
2023-04-03 01:00:00,1.46,5.14
2023-04-03 01:30:00,1.37,4.99
2023-04-03 02:00:00,1.34,4.88
2023-04-03 02:30:00,1.36,4.78
2023-04-03 03:00:00,1.23,4.57
2023-04-03 03:30:00,1.22,4.56
2023-04-03 04:00:00,1.13,4.48
2023-04-03 04:30:00,1.17,4.4
2023-04-03 05:00:00,1.14,4.15
2023-04-03 05:30:00,1.19,4.24
2023-04-03 06:00:00,1.13,4.08
2023-04-03 06:30:00,1.13,4.01
2023-04-03 07:00:00,1.11,4.04
2023-04-03 07:30:00,1.09,4.04
2023-04-03 08:00:00,1.03,4.1
2023-04-03 08:30:00,1.0,4.16
2023-04-03 09:00:00,1.05,4.19
2023-04-03 09:30:00,0.99,4.3
2023-04-03 10:00:00,1.0,4.53
2023-04-03 10:30:00,0.94,4.47
2023-04-03 11:00:00,0.9,4.62
2023-04-03 11:30:00,0.84,4.43
2023-04-03 12:00:00,0.86,4.51
2023-04-03 12:30:00,0.89,4.43
2023-04-03 13:00:00,0.95,4.38
2023-04-03 13:30:00,0.93,4.19
2023-04-03 14:00:00,1.0,4.27
2023-04-03 14:30:00,1.0,3.94
2023-04-03 15:00:00,1.0,3.96
2023-04-03 15:30:00,1.02,3.68
2023-04-03 16:00:00,1.09,3.62
2023-04-03 16:30:00,1.06,3.52
2023-04-03 17:00:00,1.07,3.43
2023-04-03 17:30:00,1.02,3.33
2023-04-03 18:00:00,1.08,3.37
2023-04-03 18:30:00,1.06,3.27
2023-04-03 19:00:00,1.12,3.33
2023-04-03 19:30:00,1.09,3.35
2023-04-03 20:00:00,1.14,3.34
2023-04-03 20:30:00,1.13,3.35
2023-04-03 21:00:00,1.1,3.33
2023-04-03 21:30:00,1.14,3.58
2023-04-03 22:00:00,1.16,3.79
2023-04-03 22:30:00,1.23,4.03
2023-04-03 23:00:00,1.25,4.24
2023-04-03 23:30:00,1.11,4.21
2023-04-04 00:00:00,1.13,4.36
2023-04-04 00:30:00,1.23,4.38
2023-04-04 01:00:00,1.26,4.43
2023-04-04 01:30:00,1.21,4.45
2023-04-04 02:00:00,1.14,4.26
2023-04-04 02:30:00,1.12,4.12
2023-04-04 03:00:00,1.05,3.96
2023-04-04 03:30:00,1.13,3.92
2023-04-04 04:00:00,1.03,3.77
2023-04-04 04:30:00,0.9,3.59
2023-04-04 05:00:00,0.89,3.4
2023-04-04 05:30:00,0.85,3.4
2023-04-04 06:00:00,0.83,3.34
2023-04-04 06:30:00,0.8,3.23
2023-04-04 07:00:00,0.8,3.28
2023-04-04 07:30:00,0.78,3.15
2023-04-04 08:00:00,0.77,3.21
2023-04-04 08:30:00,0.76,3.28
2023-04-04 09:00:00,0.76,3.26
2023-04-04 09:30:00,0.73,3.45
2023-04-04 10:00:00,0.74,3.68
2023-04-04 10:30:00,0.7,3.76
2023-04-04 11:00:00,0.69,3.73
2023-04-04 11:30:00,0.65,3.82
2023-04-04 12:00:00,0.64,3.91
2023-04-04 12:30:00,0.62,4.08
2023-04-04 13:00:00,0.63,3.93
2023-04-04 13:30:00,0.56,3.71
2023-04-04 14:00:00,0.61,3.7
2023-04-04 14:30:00,0.6,3.62
2023-04-04 15:00:00,0.59,3.47
2023-04-04 15:30:00,0.57,3.29
2023-04-04 16:00:00,0.55,3.14
2023-04-04 16:30:00,0.52,3.03
2023-04-04 17:00:00,0.48,2.92
2023-04-04 17:30:00,0.48,2.75
2023-04-04 18:00:00,0.49,2.8
2023-04-04 18:30:00,0.42,2.64
2023-04-04 19:00:00,0.43,2.67
2023-04-04 19:30:00,0.43,2.58
2023-04-04 20:00:00,0.4,2.55
2023-04-04 20:30:00,0.41,2.57
2023-04-04 21:00:00,0.38,2.58
2023-04-04 21:30:00,0.4,2.54
2023-04-04 22:00:00,0.4,2.59
2023-04-04 22:30:00,0.44,2.82
2023-04-04 23:00:00,0.38,2.97
2023-04-04 23:30:00,0.39,3.21
2023-04-05 00:00:00,0.36,3.21
2023-04-05 00:30:00,0.34,3.24
2023-04-05 01:00:00,0.35,3.14
2023-04-05 01:30:00,0.33,3.08
2023-04-05 02:00:00,0.33,3.12
2023-04-05 02:30:00,0.32,3.08
2023-04-05 03:00:00,0.31,3.02
2023-04-05 03:30:00,0.3,2.94
2023-04-05 04:00:00,0.32,2.96
2023-04-05 04:30:00,0.33,3.04
2023-04-05 05:00:00,0.29,2.99
2023-04-05 05:30:00,0.26,2.86
2023-04-05 06:00:00,0.25,2.79
2023-04-05 06:30:00,0.3,3.22
2023-04-05 07:00:00,0.25,3.06
2023-04-05 07:30:00,0.26,3.0
2023-04-05 08:00:00,0.25,2.97
2023-04-05 08:30:00,0.27,2.95
2023-04-05 09:00:00,0.26,2.97
2023-04-05 09:30:00,0.26,2.92
2023-04-05 10:00:00,0.24,2.96
2023-04-05 10:30:00,0.23,3.03
2023-04-05 11:00:00,0.24,3.15
2023-04-05 11:30:00,0.22,3.21
2023-04-05 12:00:00,0.26,3.17
2023-04-05 12:30:00,0.24,3.42
2023-04-05 13:00:00,0.23,3.52
2023-04-05 13:30:00,0.25,3.66
2023-04-05 14:00:00,0.24,3.51
2023-04-05 14:30:00,0.25,3.41
2023-04-05 15:00:00,0.23,3.43
2023-04-05 15:30:00,0.25,3.33
2023-04-05 16:00:00,0.25,3.59
2023-04-05 16:30:00,0.24,3.52
2023-04-05 17:00:00,0.22,3.42
2023-04-05 17:30:00,0.22,3.3
2023-04-05 18:00:00,0.22,3.37
2023-04-05 18:30:00,0.19,3.22
2023-04-05 19:00:00,0.19,3.18
2023-04-05 19:30:00,0.18,3.05
2023-04-05 20:00:00,0.17,2.98
2023-04-05 20:30:00,0.23,3.03
2023-04-05 21:00:00,0.22,3.11
2023-04-05 21:30:00,0.3,3.1
2023-04-05 22:00:00,0.35,3.02
2023-04-05 22:30:00,0.42,2.85
2023-04-05 23:00:00,0.42,2.71
2023-04-05 23:30:00,0.5,2.75
2023-04-06 00:00:00,0.51,2.72
2023-04-06 00:30:00,0.49,2.66
2023-04-06 01:00:00,0.47,2.68
2023-04-06 01:30:00,0.46,2.76
2023-04-06 02:00:00,0.45,2.75
2023-04-06 02:30:00,0.44,2.67
2023-04-06 03:00:00,0.46,2.66
2023-04-06 03:30:00,0.47,2.56
2023-04-06 04:00:00,0.52,2.56
2023-04-06 04:30:00,0.57,2.68
2023-04-06 05:00:00,0.62,2.69
2023-04-06 05:30:00,0.66,2.84
2023-04-06 06:00:00,0.7,3.02
2023-04-06 06:30:00,0.72,3.2
2023-04-06 07:00:00,0.78,3.4
2023-04-06 07:30:00,0.84,3.7
2023-04-06 08:00:00,0.82,3.79
2023-04-06 08:30:00,0.86,3.9
2023-04-06 09:00:00,0.9,3.9
2023-04-06 09:30:00,0.95,3.93
2023-04-06 10:00:00,1.06,3.99
2023-04-06 10:30:00,1.13,3.8
2023-04-06 11:00:00,1.13,3.72
2023-04-06 11:30:00,1.21,3.78
2023-04-06 12:00:00,1.12,3.56
2023-04-06 12:30:00,1.08,3.46
2023-04-06 13:00:00,0.89,3.42
2023-04-06 13:30:00,0.85,3.55
2023-04-06 14:00:00,0.85,3.38
2023-04-06 14:30:00,0.87,3.36
2023-04-06 15:00:00,0.88,3.43
2023-04-06 15:30:00,0.86,3.49
2023-04-06 16:00:00,0.79,3.46
2023-04-06 16:30:00,0.8,3.54
2023-04-06 17:00:00,0.71,3.63
2023-04-06 17:30:00,0.68,3.63
2023-04-06 18:00:00,0.63,3.64
2023-04-06 18:30:00,0.57,3.58
2023-04-06 19:00:00,0.6,3.61
2023-04-06 19:30:00,0.63,3.78
2023-04-06 20:00:00,0.65,3.59
2023-04-06 20:30:00,0.66,3.58
2023-04-06 21:00:00,0.67,3.79
2023-04-06 21:30:00,0.74,3.73
2023-04-06 22:00:00,0.71,3.72
2023-04-06 22:30:00,0.68,3.6
2023-04-06 23:00:00,0.69,3.53
2023-04-06 23:30:00,0.6,3.24
2023-04-07 00:00:00,0.58,3.23
2023-04-07 00:30:00,0.57,3.2
2023-04-07 01:00:00,0.52,3.11
2023-04-07 01:30:00,0.54,3.22
2023-04-07 02:00:00,0.58,3.08
2023-04-07 02:30:00,0.69,3.28
2023-04-07 03:00:00,0.74,3.39
2023-04-07 03:30:00,0.75,3.48
2023-04-07 04:00:00,0.73,3.4
2023-04-07 04:30:00,0.73,3.43
2023-04-07 05:00:00,0.69,3.34
2023-04-07 05:30:00,0.69,3.39
2023-04-07 06:00:00,0.76,3.43
2023-04-07 06:30:00,0.7,3.34
2023-04-07 07:00:00,0.8,3.35
2023-04-07 07:30:00,0.79,3.23
2023-04-07 08:00:00,0.87,3.27
2023-04-07 08:30:00,0.97,3.44
2023-04-07 09:00:00,0.98,3.38
2023-04-07 09:30:00,0.93,3.39
2023-04-07 10:00:00,0.97,3.42
2023-04-07 10:30:00,0.84,3.24
2023-04-07 11:00:00,0.87,3.29
2023-04-07 11:30:00,0.83,3.2
2023-04-07 12:00:00,0.82,3.34
2023-04-07 12:30:00,0.85,3.46
2023-04-07 13:00:00,0.82,3.61
2023-04-07 13:30:00,0.86,3.75
2023-04-07 14:00:00,0.81,3.84
2023-04-07 14:30:00,0.78,3.91
2023-04-07 15:00:00,0.85,4.0
2023-04-07 15:30:00,0.81,4.02
2023-04-07 16:00:00,0.85,3.97
2023-04-07 16:30:00,0.87,3.96
2023-04-07 17:00:00,0.92,3.93
2023-04-07 17:30:00,0.92,3.83
2023-04-07 18:00:00,0.98,3.85
2023-04-07 18:30:00,1.07,3.92
2023-04-07 19:00:00,1.05,3.86
2023-04-07 19:30:00,1.04,3.83
2023-04-07 20:00:00,0.96,3.64
2023-04-07 20:30:00,0.9,3.53
2023-04-07 21:00:00,0.91,3.56
2023-04-07 21:30:00,0.83,3.61
2023-04-07 22:00:00,0.83,3.67
2023-04-07 22:30:00,0.82,3.78
2023-04-07 23:00:00,0.75,3.74
2023-04-07 23:30:00,0.8,3.82
2023-04-08 00:00:00,0.81,3.89
2023-04-08 00:30:00,0.75,4.07
2023-04-08 01:00:00,0.71,4.02
2023-04-08 01:30:00,0.66,4.09
2023-04-08 02:00:00,0.64,4.16
2023-04-08 02:30:00,0.63,4.21
2023-04-08 03:00:00,0.6,4.23
2023-04-08 03:30:00,0.6,4.28
2023-04-08 04:00:00,0.6,4.22
2023-04-08 04:30:00,0.61,4.07
2023-04-08 05:00:00,0.59,3.87
2023-04-08 05:30:00,0.66,3.86
2023-04-08 06:00:00,0.64,3.55
2023-04-08 06:30:00,0.64,3.48
2023-04-08 07:00:00,0.63,3.51
2023-04-08 07:30:00,0.59,3.41
2023-04-08 08:00:00,0.61,3.48
2023-04-08 08:30:00,0.59,3.28
2023-04-08 09:00:00,0.56,3.26
2023-04-08 09:30:00,0.55,3.22
2023-04-08 10:00:00,0.56,3.19
2023-04-08 10:30:00,0.58,3.23
2023-04-08 11:00:00,0.57,3.36
2023-04-08 11:30:00,0.6,3.39
2023-04-08 12:00:00,0.63,3.72
2023-04-08 12:30:00,0.63,3.76
2023-04-08 13:00:00,0.61,3.76
2023-04-08 13:30:00,0.6,3.98
2023-04-08 14:00:00,0.55,4.0
2023-04-08 14:30:00,0.56,4.18
2023-04-08 15:00:00,0.56,4.19
2023-04-08 15:30:00,0.57,4.27
2023-04-08 16:00:00,0.51,4.15
2023-04-08 16:30:00,0.52,4.21
2023-04-08 17:00:00,0.51,4.07
2023-04-08 17:30:00,0.49,4.02
2023-04-08 18:00:00,0.46,3.96
2023-04-08 18:30:00,0.44,3.65
2023-04-08 19:00:00,0.48,3.31
2023-04-08 19:30:00,0.49,3.27
2023-04-08 20:00:00,0.45,3.22
2023-04-08 20:30:00,0.49,3.09
2023-04-08 21:00:00,0.44,2.97
2023-04-08 21:30:00,0.48,3.13
2023-04-08 22:00:00,0.48,3.04
2023-04-08 22:30:00,0.45,3.11
2023-04-08 23:00:00,0.47,3.09
2023-04-08 23:30:00,0.46,3.22
2023-04-09 00:00:00,0.45,3.32
2023-04-09 00:30:00,0.45,3.44
2023-04-09 01:00:00,0.47,3.78
2023-04-09 01:30:00,0.43,3.77
2023-04-09 02:00:00,0.46,4.03
2023-04-09 02:30:00,0.45,4.13
2023-04-09 03:00:00,0.47,4.24
2023-04-09 03:30:00,0.42,4.29
2023-04-09 04:00:00,0.45,4.43
2023-04-09 04:30:00,0.47,4.59
2023-04-09 05:00:00,0.45,4.27
2023-04-09 05:30:00,0.46,4.15
2023-04-09 06:00:00,0.46,4.27
2023-04-09 06:30:00,0.43,4.1
2023-04-09 07:00:00,0.41,3.92
2023-04-09 07:30:00,0.46,3.88
2023-04-09 08:00:00,0.4,3.58
2023-04-09 08:30:00,0.4,3.51
2023-04-09 09:00:00,0.38,3.43
2023-04-09 09:30:00,0.37,3.39
2023-04-09 10:00:00,0.39,3.35
2023-04-09 10:30:00,0.4,3.37
2023-04-09 11:00:00,0.39,3.38
2023-04-09 11:30:00,0.38,3.46
2023-04-09 12:00:00,0.38,3.47
2023-04-09 12:30:00,0.37,3.35
2023-04-09 13:00:00,0.38,3.69
2023-04-09 13:30:00,0.37,3.9
2023-04-09 14:00:00,0.37,4.04
2023-04-09 14:30:00,0.37,3.99
2023-04-09 15:00:00,0.35,3.79
2023-04-09 15:30:00,0.38,3.53
2023-04-09 16:00:00,0.38,3.49
2023-04-09 16:30:00,0.38,3.38
2023-04-09 17:00:00,0.38,3.12
2023-04-09 17:30:00,0.4,3.04
2023-04-09 18:00:00,0.36,2.92
2023-04-09 18:30:00,0.38,2.84
2023-04-09 19:00:00,0.38,2.66
2023-04-09 19:30:00,0.39,2.64
2023-04-09 20:00:00,0.38,2.55
2023-04-09 20:30:00,0.38,2.54
2023-04-09 21:00:00,0.33,2.58
2023-04-09 21:30:00,0.32,2.7
2023-04-09 22:00:00,0.3,2.79
2023-04-09 22:30:00,0.29,2.72
2023-04-09 23:00:00,0.29,2.63
2023-04-09 23:30:00,0.29,2.6
2023-04-10 00:00:00,0.33,2.58
2023-04-10 00:30:00,0.36,2.55
2023-04-10 01:00:00,0.41,2.57
2023-04-10 01:30:00,0.46,2.57
2023-04-10 02:00:00,0.5,2.61
2023-04-10 02:30:00,0.53,2.66
2023-04-10 03:00:00,0.58,2.66
2023-04-10 03:30:00,0.54,2.64
2023-04-10 04:00:00,0.53,2.64
2023-04-10 04:30:00,0.51,2.59
2023-04-10 05:00:00,0.56,2.64
2023-04-10 05:30:00,0.62,2.7
2023-04-10 06:00:00,0.62,2.72
2023-04-10 06:30:00,0.61,2.72
2023-04-10 07:00:00,0.66,2.83
2023-04-10 07:30:00,0.7,2.85
2023-04-10 08:00:00,0.64,2.91
2023-04-10 08:30:00,0.66,2.96
2023-04-10 09:00:00,0.69,3.06
2023-04-10 09:30:00,0.66,3.16
2023-04-10 10:00:00,0.68,3.32
2023-04-10 10:30:00,0.65,3.36
2023-04-10 11:00:00,0.62,3.36
2023-04-10 11:30:00,0.66,3.34
2023-04-10 12:00:00,0.67,3.35
2023-04-10 12:30:00,0.7,3.18
2023-04-10 13:00:00,0.85,3.15
2023-04-10 13:30:00,1.05,3.24
2023-04-10 14:00:00,1.34,3.36
2023-04-10 14:30:00,1.56,3.59
2023-04-10 15:00:00,1.78,3.83
2023-04-10 15:30:00,1.84,3.95
2023-04-10 16:00:00,1.73,3.88
2023-04-10 16:30:00,1.8,3.9
2023-04-10 17:00:00,1.64,3.84
2023-04-10 17:30:00,1.69,3.84
2023-04-10 18:00:00,1.71,3.92
2023-04-10 18:30:00,1.79,4.08
2023-04-10 19:00:00,1.82,4.16
2023-04-10 19:30:00,1.69,4.23
2023-04-10 20:00:00,1.82,4.42
2023-04-10 20:30:00,1.83,4.67
2023-04-10 21:00:00,1.81,4.85
2023-04-10 21:30:00,1.84,4.96
2023-04-10 22:00:00,1.99,5.29
2023-04-10 22:30:00,1.94,5.34
2023-04-10 23:00:00,1.91,5.37
2023-04-10 23:30:00,1.86,5.23
2023-04-11 00:00:00,1.82,5.02
2023-04-11 00:30:00,1.66,4.8
2023-04-11 01:00:00,1.68,4.27
2023-04-11 01:30:00,1.61,4.08
2023-04-11 02:00:00,1.82,4.15
2023-04-11 02:30:00,1.72,3.92
2023-04-11 03:00:00,1.75,4.06
2023-04-11 03:30:00,1.78,4.1
2023-04-11 04:00:00,1.7,4.05
2023-04-11 04:30:00,1.6,3.98
2023-04-11 05:00:00,1.47,3.91
2023-04-11 05:30:00,1.4,3.87
2023-04-11 06:00:00,1.35,3.8
2023-04-11 06:30:00,1.35,3.77
2023-04-11 07:00:00,1.28,3.85
2023-04-11 07:30:00,1.35,4.04
2023-04-11 08:00:00,1.48,4.21
2023-04-11 08:30:00,1.4,4.37
2023-04-11 09:00:00,1.38,4.48
2023-04-11 09:30:00,1.33,4.57
2023-04-11 10:00:00,1.35,4.65
2023-04-11 10:30:00,1.39,4.74
2023-04-11 11:00:00,1.37,4.78
2023-04-11 11:30:00,1.28,4.72
2023-04-11 12:00:00,1.42,4.68
2023-04-11 12:30:00,1.42,4.65
2023-04-11 13:00:00,1.56,4.62
2023-04-11 13:30:00,1.54,4.24
2023-04-11 14:00:00,1.44,3.92
2023-04-11 14:30:00,1.33,3.69
2023-04-11 15:00:00,1.37,3.71
2023-04-11 15:30:00,1.38,3.62
2023-04-11 16:00:00,1.34,3.62
2023-04-11 16:30:00,1.23,3.52
2023-04-11 17:00:00,1.09,3.41
2023-04-11 17:30:00,1.1,3.55
2023-04-11 18:00:00,1.12,3.41
2023-04-11 18:30:00,1.17,3.48
2023-04-11 19:00:00,1.06,3.4
2023-04-11 19:30:00,1.03,3.37
2023-04-11 20:00:00,1.12,3.48
2023-04-11 20:30:00,1.06,3.44
2023-04-11 21:00:00,1.13,3.55
2023-04-11 21:30:00,1.2,3.68
2023-04-11 22:00:00,1.25,3.81
2023-04-11 22:30:00,1.32,3.98
2023-04-11 23:00:00,1.5,4.23
2023-04-11 23:30:00,1.53,4.21
2023-04-12 00:00:00,1.54,4.27
2023-04-12 00:30:00,1.63,4.33
2023-04-12 01:00:00,1.71,4.38
2023-04-12 01:30:00,1.58,4.21
2023-04-12 02:00:00,1.46,4.01
2023-04-12 02:30:00,1.45,3.9
2023-04-12 03:00:00,1.57,3.96
2023-04-12 03:30:00,1.72,4.12
2023-04-12 04:00:00,1.54,3.99
2023-04-12 04:30:00,1.49,4.08
2023-04-12 05:00:00,1.42,4.0
2023-04-12 05:30:00,1.31,3.79
2023-04-12 06:00:00,1.25,3.92
2023-04-12 06:30:00,1.13,3.76
2023-04-12 07:00:00,1.04,3.62
2023-04-12 07:30:00,1.05,3.53
2023-04-12 08:00:00,1.0,3.64
2023-04-12 08:30:00,0.95,3.62
2023-04-12 09:00:00,0.92,3.56
2023-04-12 09:30:00,0.91,3.67
2023-04-12 10:00:00,0.99,3.69
2023-04-12 10:30:00,1.07,3.94
2023-04-12 11:00:00,0.97,4.01
2023-04-12 11:30:00,1.07,4.12
2023-04-12 12:00:00,1.19,4.18
2023-04-12 12:30:00,1.36,4.34
2023-04-12 13:00:00,1.69,4.58
2023-04-12 13:30:00,1.73,4.49
2023-04-12 14:00:00,1.9,4.53
2023-04-12 14:30:00,2.36,4.88
2023-04-12 15:00:00,2.53,4.81
2023-04-12 15:30:00,2.39,4.62
2023-04-12 16:00:00,2.86,4.92
2023-04-12 16:30:00,2.72,4.83
2023-04-12 17:00:00,2.73,4.84
2023-04-12 17:30:00,2.81,4.97
2023-04-12 18:00:00,2.78,4.94
2023-04-12 18:30:00,2.84,4.96
2023-04-12 19:00:00,2.91,4.92
2023-04-12 19:30:00,3.19,5.1
2023-04-12 20:00:00,3.13,5.29
2023-04-12 20:30:00,2.88,5.1
2023-04-12 21:00:00,2.62,4.98
2023-04-12 21:30:00,2.49,5.05
2023-04-12 22:00:00,2.41,5.05
2023-04-12 22:30:00,2.2,4.86
2023-04-12 23:00:00,2.19,5.02
2023-04-12 23:30:00,2.17,5.01
2023-04-13 00:00:00,2.05,4.85
2023-04-13 00:30:00,2.0,4.76
2023-04-13 01:00:00,2.02,4.8
2023-04-13 01:30:00,2.24,4.84
2023-04-13 02:00:00,2.13,4.77
2023-04-13 02:30:00,2.28,4.81
2023-04-13 03:00:00,2.26,4.75
2023-04-13 03:30:00,2.25,4.55
2023-04-13 04:00:00,2.17,4.56
2023-04-13 04:30:00,2.28,4.58
2023-04-13 05:00:00,2.34,4.7
2023-04-13 05:30:00,2.21,4.48
2023-04-13 06:00:00,2.26,4.6
2023-04-13 06:30:00,2.37,4.63
2023-04-13 07:00:00,2.1,4.55
2023-04-13 07:30:00,2.2,4.58
2023-04-13 08:00:00,2.05,4.53
2023-04-13 08:30:00,2.07,4.59
2023-04-13 09:00:00,1.99,4.65
2023-04-13 09:30:00,2.01,4.73
2023-04-13 10:00:00,1.7,4.63
2023-04-13 10:30:00,1.88,4.8
2023-04-13 11:00:00,1.89,4.98
2023-04-13 11:30:00,1.77,4.89
2023-04-13 12:00:00,1.77,4.91
2023-04-13 12:30:00,1.88,5.03
2023-04-13 13:00:00,1.8,4.97
2023-04-13 13:30:00,1.98,5.12
2023-04-13 14:00:00,1.95,4.97
2023-04-13 14:30:00,1.85,4.91
2023-04-13 15:00:00,2.0,4.77
2023-04-13 15:30:00,2.12,4.67
2023-04-13 16:00:00,2.02,4.55
2023-04-13 16:30:00,2.05,4.6
2023-04-13 17:00:00,1.88,4.39
2023-04-13 17:30:00,1.68,4.27
2023-04-13 18:00:00,1.49,3.94
2023-04-13 18:30:00,1.5,3.92
2023-04-13 19:00:00,1.51,3.85
2023-04-13 19:30:00,1.66,4.07
2023-04-13 20:00:00,1.55,4.01
2023-04-13 20:30:00,1.54,3.99
2023-04-13 21:00:00,1.34,3.8
2023-04-13 21:30:00,1.34,3.87
2023-04-13 22:00:00,1.29,3.89
2023-04-13 22:30:00,1.26,3.89
2023-04-13 23:00:00,1.18,3.93
2023-04-13 23:30:00,1.09,3.94
2023-04-14 00:00:00,1.1,3.92
2023-04-14 00:30:00,1.04,3.89
2023-04-14 01:00:00,0.95,3.82
2023-04-14 01:30:00,0.92,3.85
2023-04-14 02:00:00,0.92,3.84
2023-04-14 02:30:00,0.92,3.68
2023-04-14 03:00:00,0.93,3.53
2023-04-14 03:30:00,0.85,3.45
2023-04-14 04:00:00,0.8,3.24
2023-04-14 04:30:00,0.85,3.27
2023-04-14 05:00:00,0.81,3.14
2023-04-14 05:30:00,0.79,3.09
2023-04-14 06:00:00,0.77,3.08
2023-04-14 06:30:00,0.76,3.03
2023-04-14 07:00:00,0.66,3.02
2023-04-14 07:30:00,0.64,3.05
2023-04-14 08:00:00,0.64,2.99
2023-04-14 08:30:00,0.64,2.95
2023-04-14 09:00:00,0.66,2.93
2023-04-14 09:30:00,0.68,2.91
2023-04-14 10:00:00,0.67,3.02
2023-04-14 10:30:00,0.7,3.09
2023-04-14 11:00:00,0.66,3.01
2023-04-14 11:30:00,0.62,2.96
2023-04-14 12:00:00,0.59,2.95
2023-04-14 12:30:00,0.63,3.0
2023-04-14 13:00:00,0.62,3.09
2023-04-14 13:30:00,0.54,3.13
2023-04-14 14:00:00,0.51,3.08
2023-04-14 14:30:00,0.5,3.11
2023-04-14 15:00:00,0.5,3.09
2023-04-14 15:30:00,0.5,2.96
2023-04-14 16:00:00,0.55,2.95
2023-04-14 16:30:00,0.49,2.99
2023-04-14 17:00:00,0.53,2.99
2023-04-14 17:30:00,0.49,3.1
2023-04-14 18:00:00,0.51,3.15
2023-04-14 18:30:00,0.48,3.15
2023-04-14 19:00:00,0.48,3.18
2023-04-14 19:30:00,0.46,3.21
2023-04-14 20:00:00,0.46,3.3
2023-04-14 20:30:00,0.46,3.4
2023-04-14 21:00:00,0.44,3.32
2023-04-14 21:30:00,0.4,3.31
2023-04-14 22:00:00,0.39,3.39
2023-04-14 22:30:00,0.39,3.38
2023-04-14 23:00:00,0.36,3.49
2023-04-14 23:30:00,0.33,3.56
2023-04-15 00:00:00,0.32,3.5
2023-04-15 00:30:00,0.33,3.38
2023-04-15 01:00:00,0.39,2.62
2023-04-15 01:30:00,0.47,2.57
2023-04-15 02:00:00,0.52,2.57
2023-04-15 02:30:00,0.56,2.6
2023-04-15 03:00:00,0.61,2.7
2023-04-15 03:30:00,0.62,2.65
2023-04-15 04:00:00,0.51,2.6
2023-04-15 04:30:00,0.54,2.62
2023-04-15 05:00:00,0.54,2.66
2023-04-15 05:30:00,0.59,2.79
2023-04-15 06:00:00,0.59,2.95
2023-04-15 06:30:00,0.58,2.91
