datetime,significant_wave_height,peak_wave_period
2022-05-30 07:00:00.000000000,1.43,7.6923
2022-05-30 07:09:59.999999744,1.44,7.6923
2022-05-30 07:20:00.000000000,1.42,7.6923
2022-05-30 07:30:00.000000000,1.43,7.1429
2022-05-30 07:40:00.000000000,1.45,7.1429
2022-05-30 07:50:00.000000256,1.45,9.0909
2022-05-30 08:00:00.000000000,1.36,9.0909
2022-05-30 08:10:00.000000000,1.31,9.0909
2022-05-30 08:20:00.000000000,1.32,9.0909
2022-05-30 08:30:00.000000000,1.39,9.0909
2022-05-30 08:39:59.999999744,1.42,7.1429
2022-05-30 08:50:00.000000000,1.39,6.6667
2022-05-30 09:00:00.000000000,1.37,6.25
2022-05-30 09:10:00.000000000,1.29,7.6923
2022-05-30 09:20:00.000000256,1.36,7.6923
2022-05-30 09:30:00.000000000,1.44,7.6923
2022-05-30 09:40:00.000000000,1.36,10.0
2022-05-30 09:50:00.000000000,1.35,10.0
2022-05-30 10:00:00.000000000,1.33,10.0
2022-05-30 10:09:59.999999744,1.3,7.6923
2022-05-30 10:20:00.000000000,1.39,8.3333
2022-05-30 10:30:00.000000000,1.48,10.0
2022-05-30 10:40:00.000000000,1.42,10.0
2022-05-30 10:50:00.000000256,1.37,7.1429
2022-05-30 11:00:00.000000000,1.4,9.0909
2022-05-30 11:10:00.000000000,1.36,10.0
2022-05-30 11:20:00.000000000,1.37,10.0
2022-05-30 11:30:00.000000000,1.4,10.0
2022-05-30 11:39:59.999999744,1.33,10.0
2022-05-30 11:50:00.000000000,1.42,10.0
2022-05-30 12:00:00.000000000,1.42,10.0
2022-05-30 12:10:00.000000000,1.32,6.6667
2022-05-30 12:20:00.000000256,1.33,8.3333
2022-05-30 12:30:00.000000000,1.3,10.0
2022-05-30 12:40:00.000000000,1.34,10.0
2022-05-30 12:50:00.000000000,1.4,10.0
2022-05-30 13:00:00.000000000,1.38,10.0
2022-05-30 13:09:59.999999744,1.34,7.1429
2022-05-30 13:20:00.000000000,1.28,8.3333
2022-05-30 13:30:00.000000000,1.29,8.3333
2022-05-30 13:40:00.000000000,1.31,10.0
2022-05-30 13:50:00.000000256,1.3,11.1111
2022-05-30 14:00:00.000000000,1.29,11.1111
2022-05-30 14:10:00.000000000,1.33,10.0
2022-05-30 14:20:00.000000000,1.32,10.0
2022-05-30 14:30:00.000000000,1.33,7.6923
2022-05-30 14:39:59.999999744,1.36,7.6923
2022-05-30 14:50:00.000000000,1.33,7.6923
2022-05-30 15:00:00.000000000,1.35,10.0
2022-05-30 15:10:00.000000000,1.38,10.0
2022-05-30 15:20:00.000000256,1.39,8.3333
2022-05-30 15:30:00.000000000,1.33,7.6923
2022-05-30 15:40:00.000000000,1.29,7.6923
2022-05-30 15:50:00.000000000,1.27,10.0
2022-05-30 16:00:00.000000000,1.33,10.0
2022-05-30 16:09:59.999999744,1.34,7.6923
2022-05-30 16:20:00.000000000,1.27,10.0
2022-05-30 16:30:00.000000000,1.26,11.1111
2022-05-30 16:40:00.000000000,1.27,11.1111
2022-05-30 16:50:00.000000256,1.26,7.6923
2022-05-30 17:00:00.000000000,1.22,10.0
2022-05-30 17:10:00.000000000,1.22,10.0
2022-05-30 17:20:00.000000000,1.16,11.1111
2022-05-30 17:30:00.000000000,1.17,5.8824
2022-05-30 17:39:59.999999744,1.28,10.0
2022-05-30 17:50:00.000000000,1.3,10.0
2022-05-30 18:00:00.000000000,1.28,10.0
2022-05-30 18:10:00.000000000,1.24,10.0
2022-05-30 18:20:00.000000256,1.22,10.0
2022-05-30 18:30:00.000000000,1.21,10.0
2022-05-30 18:40:00.000000000,1.18,10.0
2022-05-30 18:50:00.000000000,1.23,10.0
2022-05-30 19:00:00.000000000,1.22,10.0
2022-05-30 19:09:59.999999744,1.15,10.0
2022-05-30 19:20:00.000000000,1.17,10.0
2022-05-30 19:30:00.000000000,1.15,10.0
2022-05-30 19:40:00.000000000,1.12,10.0
2022-05-30 19:50:00.000000256,1.11,10.0
2022-05-30 20:00:00.000000000,1.12,10.0
2022-05-30 20:10:00.000000000,1.11,10.0
2022-05-30 20:20:00.000000000,1.05,10.0
2022-05-30 20:30:00.000000000,1.09,10.0
2022-05-30 20:39:59.999999744,1.06,9.0909
2022-05-30 20:50:00.000000000,1.04,9.0909
2022-05-30 21:00:00.000000000,1.05,10.0
2022-05-30 21:10:00.000000000,1.0,10.0
2022-05-30 21:20:00.000000256,1.01,10.0
2022-05-30 21:30:00.000000000,1.03,9.0909
2022-05-30 21:40:00.000000000,1.01,10.0
2022-05-30 21:50:00.000000000,1.01,10.0
2022-05-30 22:00:00.000000000,1.0,10.0
2022-05-30 22:09:59.999999744,1.04,10.0
2022-05-30 22:20:00.000000000,1.11,10.0
2022-05-30 22:30:00.000000000,1.06,10.0
2022-05-30 22:40:00.000000000,1.02,10.0
2022-05-30 22:50:00.000000256,1.02,10.0
2022-05-30 23:00:00.000000000,1.04,10.0
2022-05-30 23:10:00.000000000,1.04,10.0
2022-05-30 23:20:00.000000000,1.03,9.0909
2022-05-30 23:30:00.000000000,1.02,9.0909
2022-05-30 23:39:59.999999744,1.07,10.0
2022-05-30 23:50:00.000000000,1.01,10.0
2022-05-31 00:00:00.000000000,0.96,10.0
2022-05-31 00:10:00.000000000,0.98,10.0
2022-05-31 00:20:00.000000256,0.94,10.0
2022-05-31 00:30:00.000000000,0.93,10.0
2022-05-31 00:40:00.000000000,0.96,10.0
2022-05-31 00:50:00.000000000,0.97,10.0
2022-05-31 01:00:00.000000000,0.94,10.0
2022-05-31 01:09:59.999999744,0.97,10.0
2022-05-31 01:20:00.000000000,1.07,10.0
2022-05-31 01:30:00.000000000,1.09,10.0
2022-05-31 01:40:00.000000000,1.05,10.0
2022-05-31 01:50:00.000000256,1.0,10.0
2022-05-31 02:00:00.000000000,1.01,10.0
2022-05-31 02:10:00.000000000,1.07,10.0
2022-05-31 02:20:00.000000000,1.07,10.0
2022-05-31 02:30:00.000000000,1.03,10.0
2022-05-31 02:39:59.999999744,0.94,10.0
2022-05-31 02:50:00.000000000,0.88,10.0
2022-05-31 03:00:00.000000000,0.9,10.0
2022-05-31 03:10:00.000000000,0.99,10.0
2022-05-31 03:20:00.000000256,1.0,10.0
2022-05-31 03:30:00.000000000,0.96,10.0
2022-05-31 03:40:00.000000000,0.94,10.0
2022-05-31 03:50:00.000000000,0.93,10.0
2022-05-31 04:00:00.000000000,0.96,10.0
2022-05-31 04:09:59.999999744,1.0,10.0
2022-05-31 04:20:00.000000000,0.93,10.0
2022-05-31 04:30:00.000000000,0.89,10.0
2022-05-31 04:40:00.000000000,0.89,10.0
2022-05-31 04:50:00.000000256,0.88,10.0
2022-05-31 05:00:00.000000000,0.86,10.0
2022-05-31 05:10:00.000000000,0.84,8.3333
2022-05-31 05:20:00.000000000,0.84,10.0
2022-05-31 05:30:00.000000000,0.8,10.0
2022-05-31 05:39:59.999999744,0.78,10.0
2022-05-31 05:50:00.000000000,0.87,10.0
2022-05-31 06:00:00.000000000,0.87,10.0
2022-05-31 06:10:00.000000000,0.78,9.0909
2022-05-31 06:20:00.000000256,0.76,10.0
2022-05-31 06:30:00.000000000,0.83,10.0
2022-05-31 06:40:00.000000000,0.86,10.0
2022-05-31 06:50:00.000000000,0.85,10.0
2022-05-31 07:00:00.000000000,0.88,9.0909
2022-05-31 07:09:59.999999744,0.87,9.0909
2022-05-31 07:20:00.000000000,0.87,10.0
2022-05-31 07:30:00.000000000,0.94,10.0
2022-05-31 07:40:00.000000000,0.96,10.0
2022-05-31 07:50:00.000000256,0.89,10.0
2022-05-31 08:00:00.000000000,0.83,9.0909
2022-05-31 08:10:00.000000000,0.76,9.0909
2022-05-31 08:20:00.000000000,0.77,9.0909
2022-05-31 08:30:00.000000000,0.78,9.0909
2022-05-31 08:39:59.999999744,0.75,9.0909
2022-05-31 08:50:00.000000000,0.78,9.0909
2022-05-31 09:00:00.000000000,0.77,9.0909
2022-05-31 09:10:00.000000000,0.8,10.0
2022-05-31 09:20:00.000000256,0.78,9.0909
2022-05-31 09:30:00.000000000,0.74,9.0909
2022-05-31 09:40:00.000000000,0.77,9.0909
2022-05-31 09:50:00.000000000,0.75,9.0909
2022-05-31 10:00:00.000000000,0.73,9.0909
2022-05-31 10:09:59.999999744,0.74,9.0909
2022-05-31 10:20:00.000000000,0.69,9.0909
2022-05-31 10:30:00.000000000,0.65,9.0909
2022-05-31 10:40:00.000000000,0.67,9.0909
2022-05-31 10:50:00.000000256,0.7,10.0
2022-05-31 11:00:00.000000000,0.71,9.0909
2022-05-31 11:10:00.000000000,0.69,9.0909
2022-05-31 11:20:00.000000000,0.69,9.0909
2022-05-31 11:30:00.000000000,0.66,10.0
2022-05-31 11:39:59.999999744,0.65,10.0
2022-05-31 11:50:00.000000000,0.65,9.0909
2022-05-31 12:00:00.000000000,0.65,9.0909
2022-05-31 12:10:00.000000000,0.69,9.0909
2022-05-31 12:20:00.000000256,0.68,10.0
2022-05-31 12:30:00.000000000,0.63,10.0
2022-05-31 12:40:00.000000000,0.65,9.0909
2022-05-31 12:50:00.000000000,0.68,9.0909
2022-05-31 13:00:00.000000000,0.69,9.0909
2022-05-31 13:09:59.999999744,0.71,10.0
2022-05-31 13:20:00.000000000,0.71,10.0
2022-05-31 13:30:00.000000000,0.69,10.0
2022-05-31 13:40:00.000000000,0.64,10.0
2022-05-31 13:50:00.000000256,0.6,10.0
2022-05-31 14:00:00.000000000,0.65,10.0
2022-05-31 14:10:00.000000000,0.67,10.0
2022-05-31 14:20:00.000000000,0.7,10.0
2022-05-31 14:30:00.000000000,0.71,10.0
2022-05-31 14:39:59.999999744,0.65,10.0
2022-05-31 14:50:00.000000000,0.63,10.0
2022-05-31 15:00:00.000000000,0.62,10.0
2022-05-31 15:10:00.000000000,0.64,10.0
2022-05-31 15:20:00.000000256,0.63,10.0
2022-05-31 15:30:00.000000000,0.62,10.0
2022-05-31 15:40:00.000000000,0.63,10.0
2022-05-31 15:50:00.000000000,0.72,10.0
2022-05-31 16:00:00.000000000,0.7,10.0
2022-05-31 16:09:59.999999744,0.63,10.0
2022-05-31 16:20:00.000000000,0.64,10.0
2022-05-31 16:30:00.000000000,0.62,10.0
2022-05-31 16:40:00.000000000,0.62,10.0
2022-05-31 16:50:00.000000256,0.61,10.0
2022-05-31 17:00:00.000000000,0.64,10.0
2022-05-31 17:10:00.000000000,0.66,10.0
2022-05-31 17:20:00.000000000,0.64,10.0
2022-05-31 17:30:00.000000000,0.67,10.0
2022-05-31 17:39:59.999999744,0.69,10.0
2022-05-31 17:50:00.000000000,0.64,10.0
2022-05-31 18:00:00.000000000,0.58,10.0
2022-05-31 18:10:00.000000000,0.57,10.0
2022-05-31 18:20:00.000000256,0.6,9.0909
2022-05-31 18:30:00.000000000,0.65,9.0909
2022-05-31 18:40:00.000000000,0.63,9.0909
2022-05-31 18:50:00.000000000,0.56,9.0909
2022-05-31 19:00:00.000000000,0.55,9.0909
2022-05-31 19:09:59.999999744,0.54,9.0909
2022-05-31 19:20:00.000000000,0.54,8.3333
2022-05-31 19:30:00.000000000,0.56,9.0909
2022-05-31 19:40:00.000000000,0.54,9.0909
2022-05-31 19:50:00.000000256,0.52,8.3333
2022-05-31 20:00:00.000000000,0.57,9.0909
2022-05-31 20:10:00.000000000,0.58,9.0909
2022-05-31 20:20:00.000000000,0.56,9.0909
2022-05-31 20:30:00.000000000,0.58,9.0909
2022-05-31 20:39:59.999999744,0.59,9.0909
2022-05-31 20:50:00.000000000,0.64,9.0909
2022-05-31 21:00:00.000000000,0.65,9.0909
2022-05-31 21:10:00.000000000,0.58,9.0909
2022-05-31 21:20:00.000000256,0.53,9.0909
2022-05-31 21:30:00.000000000,0.5,9.0909
2022-05-31 21:40:00.000000000,0.54,9.0909
2022-05-31 21:50:00.000000000,0.59,9.0909
2022-05-31 22:00:00.000000000,0.56,8.3333
2022-05-31 22:09:59.999999744,0.53,9.0909
2022-05-31 22:20:00.000000000,0.54,9.0909
2022-05-31 22:30:00.000000000,0.56,9.0909
2022-05-31 22:40:00.000000000,0.57,8.3333
2022-05-31 22:50:00.000000256,0.54,8.3333
2022-05-31 23:00:00.000000000,0.56,9.0909
2022-05-31 23:10:00.000000000,0.59,9.0909
2022-05-31 23:20:00.000000000,0.58,9.0909
2022-05-31 23:30:00.000000000,0.57,9.0909
2022-05-31 23:39:59.999999744,0.56,8.3333
2022-05-31 23:50:00.000000000,0.58,9.0909
2022-06-01 00:00:00.000000000,0.59,9.0909
2022-06-01 00:10:00.000000000,0.62,9.0909
2022-06-01 00:20:00.000000256,0.61,9.0909
2022-06-01 00:30:00.000000000,0.57,8.3333
2022-06-01 00:40:00.000000000,0.55,9.0909
2022-06-01 00:50:00.000000000,0.55,8.3333
2022-06-01 01:00:00.000000000,0.58,8.3333
2022-06-01 01:09:59.999999744,0.58,9.0909
2022-06-01 01:20:00.000000000,0.59,8.3333
2022-06-01 01:30:00.000000000,0.6,9.0909
2022-06-01 01:40:00.000000000,0.57,9.0909
2022-06-01 01:50:00.000000256,0.6,9.0909
2022-06-01 02:00:00.000000000,0.63,9.0909
2022-06-01 02:10:00.000000000,0.62,9.0909
2022-06-01 02:20:00.000000000,0.62,9.0909
2022-06-01 02:30:00.000000000,0.62,9.0909
2022-06-01 02:39:59.999999744,0.62,9.0909
2022-06-01 02:50:00.000000000,0.65,9.0909
2022-06-01 03:00:00.000000000,0.64,9.0909
2022-06-01 03:10:00.000000000,0.6,8.3333
2022-06-01 03:20:00.000000256,0.66,9.0909
2022-06-01 03:30:00.000000000,0.68,9.0909
2022-06-01 03:40:00.000000000,0.68,9.0909
2022-06-01 03:50:00.000000000,0.69,9.0909
2022-06-01 04:00:00.000000000,0.69,9.0909
2022-06-01 04:09:59.999999744,0.72,9.0909
2022-06-01 04:20:00.000000000,0.7,9.0909
2022-06-01 04:30:00.000000000,0.66,9.0909
2022-06-01 04:40:00.000000000,0.67,9.0909
2022-06-01 04:50:00.000000256,0.67,9.0909
2022-06-01 05:00:00.000000000,0.64,9.0909
2022-06-01 05:10:00.000000000,0.61,9.0909
2022-06-01 05:20:00.000000000,0.61,8.3333
2022-06-01 05:30:00.000000000,0.64,9.0909
2022-06-01 05:39:59.999999744,0.6,9.0909
2022-06-01 05:50:00.000000000,0.55,8.3333
2022-06-01 06:00:00.000000000,0.56,9.0909
2022-06-01 06:10:00.000000000,0.57,9.0909
2022-06-01 06:20:00.000000256,0.58,8.3333
2022-06-01 06:30:00.000000000,0.57,8.3333
2022-06-01 06:40:00.000000000,0.57,8.3333
2022-06-01 06:50:00.000000000,0.57,8.3333
2022-06-01 07:00:00.000000000,0.59,9.0909
2022-06-01 07:09:59.999999744,0.61,8.3333
2022-06-01 07:20:00.000000000,0.62,8.3333
2022-06-01 07:30:00.000000000,0.63,8.3333
2022-06-01 07:40:00.000000000,0.65,8.3333
2022-06-01 07:50:00.000000256,0.67,8.3333
2022-06-01 08:00:00.000000000,0.67,8.3333
2022-06-01 08:10:00.000000000,0.65,8.3333
2022-06-01 08:20:00.000000000,0.67,8.3333
2022-06-01 08:30:00.000000000,0.67,7.6923
2022-06-01 08:39:59.999999744,0.65,8.3333
2022-06-01 08:50:00.000000000,0.65,7.6923
2022-06-01 09:00:00.000000000,0.64,8.3333
2022-06-01 09:10:00.000000000,0.63,8.3333
2022-06-01 09:20:00.000000256,0.64,8.3333
2022-06-01 09:30:00.000000000,0.66,8.3333
2022-06-01 09:40:00.000000000,0.64,8.3333
2022-06-01 09:50:00.000000000,0.62,8.3333
2022-06-01 10:00:00.000000000,0.63,8.3333
2022-06-01 10:09:59.999999744,0.61,8.3333
2022-06-01 10:20:00.000000000,0.6,8.3333
2022-06-01 10:30:00.000000000,0.62,8.3333
2022-06-01 10:40:00.000000000,0.62,7.6923
2022-06-01 10:50:00.000000256,0.64,8.3333
2022-06-01 11:00:00.000000000,0.63,8.3333
2022-06-01 11:10:00.000000000,0.64,7.6923
2022-06-01 11:20:00.000000000,0.63,7.6923
2022-06-01 11:30:00.000000000,0.64,8.3333
2022-06-01 11:39:59.999999744,0.65,8.3333
2022-06-01 11:50:00.000000000,0.62,8.3333
2022-06-01 12:00:00.000000000,0.64,8.3333
2022-06-01 12:10:00.000000000,0.66,8.3333
2022-06-01 12:20:00.000000256,0.65,8.3333
2022-06-01 12:30:00.000000000,0.65,8.3333
2022-06-01 12:40:00.000000000,0.64,8.3333
2022-06-01 12:50:00.000000000,0.65,8.3333
2022-06-01 13:00:00.000000000,0.68,8.3333
2022-06-01 13:09:59.999999744,0.71,8.3333
2022-06-01 13:20:00.000000000,0.73,8.3333
2022-06-01 13:30:00.000000000,0.67,7.6923
2022-06-01 13:40:00.000000000,0.64,8.3333
2022-06-01 13:50:00.000000256,0.66,8.3333
2022-06-01 14:00:00.000000000,0.66,8.3333
2022-06-01 14:10:00.000000000,0.67,8.3333
2022-06-01 14:20:00.000000000,0.67,8.3333
2022-06-01 14:30:00.000000000,0.65,8.3333
2022-06-01 14:39:59.999999744,0.66,9.0909
2022-06-01 14:50:00.000000000,0.69,8.3333
2022-06-01 15:00:00.000000000,0.65,9.0909
2022-06-01 15:10:00.000000000,0.64,9.0909
2022-06-01 15:20:00.000000256,0.66,9.0909
2022-06-01 15:30:00.000000000,0.63,9.0909
2022-06-01 15:40:00.000000000,0.6,9.0909
2022-06-01 15:50:00.000000000,0.63,9.0909
2022-06-01 16:00:00.000000000,0.63,8.3333
2022-06-01 16:09:59.999999744,0.59,8.3333
2022-06-01 16:20:00.000000000,0.59,8.3333
2022-06-01 16:30:00.000000000,0.62,8.3333
2022-06-01 16:40:00.000000000,0.63,8.3333
2022-06-01 16:50:00.000000256,0.64,9.0909
2022-06-01 17:00:00.000000000,0.65,8.3333
2022-06-01 17:10:00.000000000,0.64,8.3333
2022-06-01 17:20:00.000000000,0.64,8.3333
2022-06-01 17:30:00.000000000,0.63,8.3333
2022-06-01 17:39:59.999999744,0.62,8.3333
2022-06-01 17:50:00.000000000,0.62,8.3333
2022-06-01 18:00:00.000000000,0.59,8.3333
2022-06-01 18:10:00.000000000,0.61,8.3333
2022-06-01 18:20:00.000000256,0.61,8.3333
2022-06-01 18:30:00.000000000,0.59,8.3333
2022-06-01 18:40:00.000000000,0.58,8.3333
2022-06-01 18:50:00.000000000,0.59,8.3333
2022-06-01 19:00:00.000000000,0.6,8.3333
2022-06-01 19:09:59.999999744,0.6,8.3333
2022-06-01 19:20:00.000000000,0.6,8.3333
2022-06-01 19:30:00.000000000,0.61,8.3333
2022-06-01 19:40:00.000000000,0.6,7.6923
2022-06-01 19:50:00.000000256,0.59,7.6923
2022-06-01 20:00:00.000000000,0.58,7.6923
2022-06-01 20:10:00.000000000,0.58,7.6923
2022-06-01 20:20:00.000000000,0.59,7.6923
2022-06-01 20:30:00.000000000,0.61,7.6923
2022-06-01 20:39:59.999999744,0.62,7.6923
2022-06-01 20:50:00.000000000,0.61,7.6923
2022-06-01 21:00:00.000000000,0.61,4.1667
2022-06-01 21:10:00.000000000,0.61,6.6667
2022-06-01 21:20:00.000000256,0.6,7.6923
2022-06-01 21:30:00.000000000,0.6,7.6923
2022-06-01 21:40:00.000000000,0.61,7.6923
2022-06-01 21:50:00.000000000,0.62,7.6923
2022-06-01 22:00:00.000000000,0.61,7.6923
2022-06-01 22:09:59.999999744,0.62,7.6923
2022-06-01 22:20:00.000000000,0.63,7.1429
2022-06-01 22:30:00.000000000,0.63,7.6923
2022-06-01 22:40:00.000000000,0.66,7.6923
2022-06-01 22:50:00.000000256,0.66,7.6923
2022-06-01 23:00:00.000000000,0.63,7.6923
2022-06-01 23:10:00.000000000,0.6,7.6923
2022-06-01 23:20:00.000000000,0.59,7.6923
2022-06-01 23:30:00.000000000,0.62,7.6923
2022-06-01 23:39:59.999999744,0.62,7.6923
2022-06-01 23:50:00.000000000,0.62,7.6923
2022-06-02 00:00:00.000000000,0.62,7.6923
2022-06-02 00:10:00.000000000,0.6,7.1429
2022-06-02 00:20:00.000000256,0.58,7.1429
2022-06-02 00:30:00.000000000,0.56,7.1429
2022-06-02 00:40:00.000000000,0.54,7.6923
2022-06-02 00:50:00.000000000,0.54,7.6923
2022-06-02 01:00:00.000000000,0.55,7.1429
2022-06-02 01:09:59.999999744,0.55,7.6923
2022-06-02 01:20:00.000000000,0.57,7.6923
2022-06-02 01:30:00.000000000,0.6,7.6923
2022-06-02 01:40:00.000000000,0.59,7.6923
2022-06-02 01:50:00.000000256,0.59,7.6923
2022-06-02 02:00:00.000000000,0.61,7.6923
2022-06-02 02:10:00.000000000,0.58,7.6923
2022-06-02 02:20:00.000000000,0.56,3.3333
2022-06-02 02:30:00.000000000,0.54,8.3333
2022-06-02 02:39:59.999999744,0.53,7.6923
2022-06-02 02:50:00.000000000,0.54,7.6923
2022-06-02 03:00:00.000000000,0.56,7.6923
2022-06-02 03:10:00.000000000,0.56,7.6923
2022-06-02 03:20:00.000000256,0.56,7.6923
2022-06-02 03:30:00.000000000,0.59,7.6923
2022-06-02 03:40:00.000000000,0.57,7.6923
2022-06-02 03:50:00.000000000,0.55,3.8462
2022-06-02 04:00:00.000000000,0.57,3.8462
2022-06-02 04:09:59.999999744,0.57,3.8462
2022-06-02 04:20:00.000000000,0.59,3.8462
2022-06-02 04:30:00.000000000,0.58,3.8462
2022-06-02 04:40:00.000000000,0.57,7.6923
2022-06-02 04:50:00.000000256,0.57,3.8462
2022-06-02 05:00:00.000000000,0.6,3.8462
2022-06-02 05:10:00.000000000,0.61,4.1667
2022-06-02 05:20:00.000000000,0.62,4.1667
2022-06-02 05:30:00.000000000,0.61,3.8462
2022-06-02 05:39:59.999999744,0.56,3.8462
2022-06-02 05:50:00.000000000,0.54,3.8462
2022-06-02 06:00:00.000000000,0.56,3.8462
2022-06-02 06:10:00.000000000,0.59,4.0
2022-06-02 06:20:00.000000256,0.57,7.6923
2022-06-02 06:30:00.000000000,0.55,7.6923
2022-06-02 06:40:00.000000000,0.55,7.6923
2022-06-02 06:50:00.000000000,0.57,3.5714
2022-06-02 07:00:00.000000000,0.58,3.5714
2022-06-02 07:09:59.999999744,0.56,3.7037
2022-06-02 07:20:00.000000000,0.55,3.7037
2022-06-02 07:30:00.000000000,0.56,4.1667
2022-06-02 07:40:00.000000000,0.55,3.3333
2022-06-02 07:50:00.000000256,0.54,3.3333
2022-06-02 08:00:00.000000000,0.54,7.1429
2022-06-02 08:10:00.000000000,0.56,3.8462
2022-06-02 08:20:00.000000000,0.59,3.7037
2022-06-02 08:30:00.000000000,0.58,3.7037
2022-06-02 08:39:59.999999744,0.57,7.1429
2022-06-02 08:50:00.000000000,0.58,7.1429
2022-06-02 09:00:00.000000000,0.56,3.8462
2022-06-02 09:10:00.000000000,0.58,4.1667
2022-06-02 09:20:00.000000256,0.59,4.0
2022-06-02 09:30:00.000000000,0.6,4.0
2022-06-02 09:40:00.000000000,0.61,4.3478
2022-06-02 09:50:00.000000000,0.61,3.8462
2022-06-02 10:00:00.000000000,0.6,4.0
2022-06-02 10:09:59.999999744,0.62,4.0
2022-06-02 10:20:00.000000000,0.64,4.3478
2022-06-02 10:30:00.000000000,0.64,4.1667
2022-06-02 10:40:00.000000000,0.65,4.3478
2022-06-02 10:50:00.000000256,0.67,4.3478
2022-06-02 11:00:00.000000000,0.71,4.3478
2022-06-02 11:10:00.000000000,0.74,6.6667
2022-06-02 11:20:00.000000000,0.73,6.6667
2022-06-02 11:30:00.000000000,0.75,6.6667
2022-06-02 11:39:59.999999744,0.83,6.6667
2022-06-02 11:50:00.000000000,0.88,6.25
2022-06-02 12:00:00.000000000,0.92,6.25
2022-06-02 12:10:00.000000000,0.98,6.25
2022-06-02 12:20:00.000000256,1.06,6.25
2022-06-02 12:30:00.000000000,1.08,7.6923
2022-06-02 12:40:00.000000000,1.01,7.6923
2022-06-02 12:50:00.000000000,1.04,7.1429
2022-06-02 13:00:00.000000000,1.11,7.1429
2022-06-02 13:09:59.999999744,1.16,7.1429
2022-06-02 13:20:00.000000000,1.15,7.6923
2022-06-02 13:30:00.000000000,1.14,7.1429
2022-06-02 13:40:00.000000000,1.26,7.1429
2022-06-02 13:50:00.000000256,1.25,7.6923
2022-06-02 14:00:00.000000000,1.1,7.6923
2022-06-02 14:10:00.000000000,1.2,7.6923
2022-06-02 14:20:00.000000000,1.23,7.1429
2022-06-02 14:30:00.000000000,1.13,7.1429
2022-06-02 14:39:59.999999744,1.12,7.6923
2022-06-02 14:50:00.000000000,1.09,7.1429
2022-06-02 15:00:00.000000000,1.07,7.6923
2022-06-02 15:10:00.000000000,1.04,7.1429
2022-06-02 15:20:00.000000256,1.04,7.6923
2022-06-02 15:30:00.000000000,1.07,7.6923
2022-06-02 15:40:00.000000000,1.1,7.6923
2022-06-02 15:50:00.000000000,1.08,8.3333
2022-06-02 16:00:00.000000000,1.0,7.6923
2022-06-02 16:09:59.999999744,1.2,7.6923
2022-06-02 16:20:00.000000000,1.23,7.6923
2022-06-02 16:30:00.000000000,1.07,7.6923
2022-06-02 16:40:00.000000000,1.2,8.3333
2022-06-02 16:50:00.000000256,1.2,8.3333
2022-06-02 17:00:00.000000000,1.1,8.3333
2022-06-02 17:10:00.000000000,1.03,6.6667
2022-06-02 17:20:00.000000000,1.04,6.6667
2022-06-02 17:30:00.000000000,1.12,7.6923
2022-06-02 17:39:59.999999744,1.17,8.3333
2022-06-02 17:50:00.000000000,1.16,8.3333
2022-06-02 18:00:00.000000000,1.15,8.3333
2022-06-02 18:10:00.000000000,1.23,8.3333
2022-06-02 18:20:00.000000256,1.17,8.3333
2022-06-02 18:30:00.000000000,1.18,7.1429
2022-06-02 18:40:00.000000000,1.21,7.1429
2022-06-02 18:50:00.000000000,1.15,7.1429
2022-06-02 19:00:00.000000000,1.22,7.1429
2022-06-02 19:09:59.999999744,1.16,7.6923
2022-06-02 19:20:00.000000000,1.11,7.6923
2022-06-02 19:30:00.000000000,1.12,7.1429
2022-06-02 19:40:00.000000000,1.15,6.6667
2022-06-02 19:50:00.000000256,1.12,6.6667
2022-06-02 20:00:00.000000000,1.07,7.6923
2022-06-02 20:10:00.000000000,1.01,7.6923
2022-06-02 20:20:00.000000000,1.02,7.6923
2022-06-02 20:30:00.000000000,1.02,7.6923
2022-06-02 20:39:59.999999744,1.0,7.1429
2022-06-02 20:50:00.000000000,1.04,7.6923
2022-06-02 21:00:00.000000000,0.96,7.1429
2022-06-02 21:10:00.000000000,0.94,7.1429
2022-06-02 21:20:00.000000256,0.96,7.1429
2022-06-02 21:30:00.000000000,0.94,7.1429
2022-06-02 21:40:00.000000000,0.99,7.1429
2022-06-02 21:50:00.000000000,1.04,7.1429
2022-06-02 22:00:00.000000000,1.03,7.1429
2022-06-02 22:09:59.999999744,1.03,7.1429
2022-06-02 22:20:00.000000000,1.02,7.1429
2022-06-02 22:30:00.000000000,0.97,6.6667
2022-06-02 22:40:00.000000000,0.98,7.1429
2022-06-02 22:50:00.000000256,1.04,7.1429
2022-06-02 23:00:00.000000000,1.02,6.6667
2022-06-02 23:10:00.000000000,0.98,6.6667
2022-06-02 23:20:00.000000000,1.04,6.6667
2022-06-02 23:30:00.000000000,1.01,6.6667
2022-06-02 23:39:59.999999744,0.93,7.1429
2022-06-02 23:50:00.000000000,1.01,7.1429
2022-06-03 00:00:00.000000000,1.04,6.6667
2022-06-03 00:10:00.000000000,0.96,7.1429
2022-06-03 00:20:00.000000256,0.94,7.1429
2022-06-03 00:30:00.000000000,0.99,7.1429
2022-06-03 00:40:00.000000000,1.04,6.6667
2022-06-03 00:50:00.000000000,1.04,7.1429
2022-06-03 01:00:00.000000000,0.98,7.1429
2022-06-03 01:09:59.999999744,0.98,7.1429
2022-06-03 01:20:00.000000000,1.0,7.1429
