TIME,VHM0,VTZA,VMDR,VTPK
2022-06-10 12:30:00.000000000,1.12,4.0,226.0,4.7619
2022-06-10 12:40:00.000000000,1.09,4.0,224.0,5.2632
2022-06-10 12:50:00.000000000,1.07,4.2,224.0,5.0
2022-06-10 13:00:00.000000000,1.01,4.1,227.0,9.0909
2022-06-10 13:09:59.999999744,0.98,4.0,223.0,5.0
2022-06-10 13:20:00.000000000,1.0,4.0,217.0,5.0
2022-06-10 13:30:00.000000000,0.97,3.9,218.0,5.0
2022-06-10 13:40:00.000000000,1.01,3.9,218.0,5.2632
2022-06-10 13:50:00.000000256,1.08,4.0,219.0,5.0
2022-06-10 14:00:00.000000000,1.08,3.9,223.0,5.0
2022-06-10 14:10:00.000000000,1.04,3.9,228.0,5.2632
2022-06-10 14:20:00.000000000,1.07,4.0,230.0,4.3478
2022-06-10 14:30:00.000000000,1.09,4.0,230.0,4.5455
2022-06-10 14:39:59.999999744,1.05,4.0,228.0,4.5455
2022-06-10 14:50:00.000000000,1.04,3.9,232.0,4.3478
2022-06-10 15:00:00.000000000,1.02,4.0,233.0,5.0
2022-06-10 15:10:00.000000000,1.0,4.0,227.0,5.0
2022-06-10 15:20:00.000000256,1.0,4.0,233.0,5.2632
2022-06-10 15:30:00.000000000,1.01,4.1,233.0,5.2632
2022-06-10 15:40:00.000000000,1.03,4.1,233.0,5.2632
2022-06-10 15:50:00.000000000,1.01,4.2,230.0,5.0
2022-06-10 16:00:00.000000000,0.97,4.3,226.0,5.0
2022-06-10 16:09:59.999999744,0.92,4.3,233.0,5.0
2022-06-10 16:20:00.000000000,0.91,4.3,233.0,5.2632
2022-06-10 16:30:00.000000000,0.89,4.2,230.0,5.2632
2022-06-10 16:40:00.000000000,0.84,4.3,232.0,4.7619
2022-06-10 16:50:00.000000256,0.83,4.5,241.0,5.0
2022-06-10 17:00:00.000000000,0.87,4.3,237.0,5.0
2022-06-10 17:10:00.000000000,0.88,4.3,236.0,5.2632
2022-06-10 17:20:00.000000000,0.83,4.4,239.0,5.2632
2022-06-10 17:30:00.000000000,0.78,4.3,237.0,5.2632
2022-06-10 17:39:59.999999744,0.77,4.3,239.0,9.0909
2022-06-10 17:50:00.000000000,0.79,4.6,249.0,8.3333
2022-06-10 18:00:00.000000000,0.8,4.6,248.0,5.5556
2022-06-10 18:10:00.000000000,0.77,4.4,238.0,5.2632
2022-06-10 18:20:00.000000256,0.76,4.3,237.0,5.2632
2022-06-10 18:30:00.000000000,0.75,4.3,239.0,5.2632
2022-06-10 18:40:00.000000000,0.78,4.3,242.0,5.2632
2022-06-10 18:50:00.000000000,0.8,4.4,238.0,5.2632
2022-06-10 19:00:00.000000000,0.8,4.2,236.0,5.2632
2022-06-10 19:09:59.999999744,0.82,4.2,232.0,5.2632
2022-06-10 19:20:00.000000000,0.88,4.4,229.0,5.2632
2022-06-10 19:30:00.000000000,0.88,4.3,229.0,5.2632
2022-06-10 19:40:00.000000000,0.87,4.1,229.0,5.5556
2022-06-10 19:50:00.000000256,0.85,4.1,229.0,5.2632
2022-06-10 20:00:00.000000000,0.82,4.2,234.0,5.2632
2022-06-10 20:10:00.000000000,0.85,4.2,232.0,5.2632
2022-06-10 20:20:00.000000000,0.85,4.1,226.0,5.2632
2022-06-10 20:30:00.000000000,0.83,4.2,227.0,4.3478
2022-06-10 20:39:59.999999744,0.84,4.3,232.0,5.2632
2022-06-10 20:50:00.000000000,0.83,4.3,235.0,5.2632
2022-06-10 21:00:00.000000000,0.88,4.1,231.0,5.2632
2022-06-10 21:10:00.000000000,0.91,4.1,231.0,5.2632
2022-06-10 21:20:00.000000256,0.85,4.1,236.0,5.5556
2022-06-10 21:30:00.000000000,0.86,4.0,234.0,5.0
2022-06-10 21:40:00.000000000,0.92,4.0,230.0,5.5556
2022-06-10 21:50:00.000000000,0.93,4.0,229.0,5.5556
2022-06-10 22:00:00.000000000,0.96,4.0,230.0,4.0
2022-06-10 22:09:59.999999744,1.0,4.0,229.0,4.5455
2022-06-10 22:20:00.000000000,1.0,4.0,228.0,4.5455
2022-06-10 22:30:00.000000000,1.02,4.0,227.0,4.7619
2022-06-10 22:40:00.000000000,1.04,4.0,226.0,5.2632
2022-06-10 22:50:00.000000256,1.0,4.0,226.0,5.2632
2022-06-10 23:00:00.000000000,1.0,3.9,224.0,5.0
2022-06-10 23:10:00.000000000,1.01,3.9,223.0,4.5455
2022-06-10 23:20:00.000000000,0.95,3.8,222.0,4.5455
2022-06-10 23:30:00.000000000,1.0,3.8,221.0,4.5455
2022-06-10 23:39:59.999999744,1.08,3.8,221.0,4.7619
2022-06-10 23:50:00.000000000,1.05,3.8,221.0,4.5455
2022-06-11 00:00:00.000000000,1.01,3.8,219.0,4.3478
2022-06-11 00:10:00.000000000,1.08,3.8,218.0,4.5455
2022-06-11 00:20:00.000000256,1.14,3.8,221.0,4.5455
2022-06-11 00:30:00.000000000,1.15,3.8,221.0,4.5455
2022-06-11 00:40:00.000000000,1.12,4.0,218.0,4.5455
2022-06-11 00:50:00.000000000,1.16,4.1,216.0,5.0
2022-06-11 01:00:00.000000000,1.2,4.0,219.0,5.0
2022-06-11 01:09:59.999999744,1.25,3.9,218.0,5.2632
2022-06-11 01:20:00.000000000,1.29,3.9,216.0,5.2632
2022-06-11 01:30:00.000000000,1.24,4.0,215.0,5.2632
2022-06-11 01:40:00.000000000,1.25,4.0,215.0,5.2632
2022-06-11 01:50:00.000000256,1.32,4.0,213.0,4.7619
2022-06-11 02:00:00.000000000,1.23,4.0,213.0,5.2632
2022-06-11 02:10:00.000000000,1.1,4.1,217.0,5.2632
2022-06-11 02:20:00.000000000,1.14,4.1,217.0,5.2632
2022-06-11 02:30:00.000000000,1.2,4.2,214.0,5.0
2022-06-11 02:39:59.999999744,1.22,4.4,218.0,5.5556
2022-06-11 02:50:00.000000000,1.21,4.4,220.0,5.5556
2022-06-11 03:00:00.000000000,1.2,4.3,219.0,5.8824
2022-06-11 03:10:00.000000000,1.18,4.3,220.0,5.8824
2022-06-11 03:20:00.000000256,1.14,4.2,223.0,5.8824
2022-06-11 03:30:00.000000000,1.14,4.3,223.0,5.8824
2022-06-11 03:40:00.000000000,1.08,4.3,224.0,5.8824
2022-06-11 03:50:00.000000000,1.07,4.2,223.0,5.5556
2022-06-11 04:00:00.000000000,1.12,4.3,223.0,5.8824
2022-06-11 04:09:59.999999744,1.13,4.4,223.0,5.8824
2022-06-11 04:20:00.000000000,1.11,4.4,224.0,5.8824
2022-06-11 04:30:00.000000000,1.09,4.4,225.0,5.8824
2022-06-11 04:40:00.000000000,1.08,4.4,222.0,5.5556
2022-06-11 04:50:00.000000256,1.04,4.3,221.0,5.5556
2022-06-11 05:00:00.000000000,1.04,4.3,222.0,5.8824
2022-06-11 05:10:00.000000000,1.09,4.5,224.0,6.25
2022-06-11 05:20:00.000000000,1.15,4.5,226.0,6.25
2022-06-11 05:30:00.000000000,1.16,4.6,228.0,5.8824
2022-06-11 05:39:59.999999744,1.09,4.6,229.0,5.5556
2022-06-11 05:50:00.000000000,1.04,4.5,229.0,6.25
2022-06-11 06:00:00.000000000,1.06,4.4,231.0,6.25
2022-06-11 06:10:00.000000000,1.05,4.4,233.0,6.25
2022-06-11 06:20:00.000000256,1.13,4.6,229.0,6.6667
2022-06-11 06:30:00.000000000,1.13,4.5,227.0,6.6667
2022-06-11 06:40:00.000000000,1.03,4.3,228.0,6.6667
2022-06-11 06:50:00.000000000,1.07,4.4,227.0,6.6667
2022-06-11 07:00:00.000000000,1.1,4.4,228.0,6.25
2022-06-11 07:09:59.999999744,1.05,4.4,231.0,6.6667
2022-06-11 07:20:00.000000000,1.06,4.5,231.0,6.6667
2022-06-11 07:30:00.000000000,1.09,4.4,231.0,6.6667
2022-06-11 07:40:00.000000000,1.06,4.4,232.0,6.25
2022-06-11 07:50:00.000000256,1.12,4.6,230.0,6.6667
2022-06-11 08:00:00.000000000,1.11,4.5,230.0,6.6667
2022-06-11 08:10:00.000000000,1.0,4.5,230.0,5.5556
2022-06-11 08:20:00.000000000,1.04,4.7,229.0,6.6667
2022-06-11 08:30:00.000000000,1.04,4.5,229.0,6.6667
2022-06-11 08:39:59.999999744,0.98,4.3,226.0,6.25
2022-06-11 08:50:00.000000000,1.02,4.4,226.0,5.5556
2022-06-11 09:00:00.000000000,1.04,4.7,224.0,6.6667
2022-06-11 09:10:00.000000000,1.02,4.8,224.0,6.25
2022-06-11 09:20:00.000000256,1.05,4.6,225.0,6.25
2022-06-11 09:30:00.000000000,1.04,4.4,227.0,6.25
2022-06-11 09:40:00.000000000,1.03,4.2,228.0,6.25
2022-06-11 09:50:00.000000000,1.05,4.3,228.0,6.25
2022-06-11 10:00:00.000000000,1.02,4.3,227.0,6.25
2022-06-11 10:09:59.999999744,1.02,4.3,228.0,6.25
2022-06-11 10:20:00.000000000,1.1,4.3,229.0,5.8824
2022-06-11 10:30:00.000000000,1.11,4.2,227.0,4.1667
2022-06-11 10:40:00.000000000,1.08,4.3,226.0,5.8824
2022-06-11 10:50:00.000000256,1.07,4.2,227.0,5.8824
2022-06-11 11:00:00.000000000,1.07,4.2,226.0,5.5556
2022-06-11 11:10:00.000000000,1.08,4.2,223.0,5.5556
2022-06-11 11:20:00.000000000,1.12,4.2,223.0,5.8824
2022-06-11 11:30:00.000000000,1.11,4.2,221.0,5.8824
2022-06-11 11:39:59.999999744,1.03,4.1,218.0,5.2632
2022-06-11 11:50:00.000000000,1.03,4.0,219.0,5.2632
2022-06-11 12:00:00.000000000,1.1,3.9,219.0,5.2632
2022-06-11 12:10:00.000000000,1.1,3.8,218.0,4.0
2022-06-11 12:20:00.000000256,1.02,3.8,218.0,5.2632
2022-06-11 12:30:00.000000000,0.99,3.8,216.0,5.0
2022-06-11 12:40:00.000000000,1.01,3.9,214.0,5.0
2022-06-11 12:50:00.000000000,0.98,3.8,215.0,5.0
2022-06-11 13:00:00.000000000,0.95,3.9,218.0,5.2632
2022-06-11 13:09:59.999999744,0.97,3.9,221.0,4.5455
2022-06-11 13:20:00.000000000,0.98,3.9,222.0,5.0
2022-06-11 13:30:00.000000000,0.94,3.9,223.0,4.7619
2022-06-11 13:40:00.000000000,0.9,3.7,225.0,4.7619
2022-06-11 13:50:00.000000256,0.88,3.5,225.0,4.7619
2022-06-11 14:00:00.000000000,0.9,3.6,227.0,4.7619
2022-06-11 14:10:00.000000000,0.95,3.6,225.0,4.7619
2022-06-11 14:20:00.000000000,0.92,3.7,226.0,4.7619
2022-06-11 14:30:00.000000000,0.82,3.7,233.0,5.0
2022-06-11 14:39:59.999999744,0.8,3.7,235.0,5.0
2022-06-11 14:50:00.000000000,0.79,3.7,230.0,5.0
2022-06-11 15:00:00.000000000,0.79,3.8,231.0,5.0
2022-06-11 15:10:00.000000000,0.8,3.8,240.0,5.0
2022-06-11 15:20:00.000000256,0.79,3.8,246.0,4.1667
2022-06-11 15:30:00.000000000,0.77,3.8,246.0,4.3478
2022-06-11 15:40:00.000000000,0.75,3.8,241.0,4.3478
2022-06-11 15:50:00.000000000,0.76,3.7,238.0,4.3478
2022-06-11 16:00:00.000000000,0.84,3.8,237.0,4.7619
2022-06-11 16:09:59.999999744,0.87,3.8,235.0,4.7619
2022-06-11 16:20:00.000000000,0.84,3.9,233.0,5.0
2022-06-11 16:30:00.000000000,0.88,3.9,231.0,5.0
2022-06-11 16:40:00.000000000,0.88,3.9,230.0,5.0
2022-06-11 16:50:00.000000256,0.83,3.9,228.0,5.0
2022-06-11 17:00:00.000000000,0.81,4.0,227.0,5.2632
2022-06-11 17:10:00.000000000,0.85,4.0,228.0,4.5455
2022-06-11 17:20:00.000000000,0.86,4.0,229.0,5.0
2022-06-11 17:30:00.000000000,0.84,3.9,229.0,5.2632
2022-06-11 17:39:59.999999744,0.83,3.8,229.0,5.2632
2022-06-11 17:50:00.000000000,0.85,3.9,229.0,5.0
2022-06-11 18:00:00.000000000,0.91,3.9,233.0,5.0
2022-06-11 18:10:00.000000000,0.92,4.1,236.0,4.7619
2022-06-11 18:20:00.000000256,0.84,4.0,235.0,4.7619
2022-06-11 18:30:00.000000000,0.8,4.0,233.0,4.7619
2022-06-11 18:40:00.000000000,0.83,4.0,238.0,5.0
2022-06-11 18:50:00.000000000,0.8,4.0,241.0,4.7619
2022-06-11 19:00:00.000000000,0.83,4.0,243.0,4.7619
2022-06-11 19:09:59.999999744,0.82,4.0,242.0,4.7619
2022-06-11 19:20:00.000000000,0.78,3.9,243.0,4.7619
2022-06-11 19:30:00.000000000,0.77,3.9,243.0,5.0
2022-06-11 19:40:00.000000000,0.73,3.9,244.0,5.0
2022-06-11 19:50:00.000000256,0.76,4.1,245.0,5.0
2022-06-11 20:00:00.000000000,0.74,4.1,241.0,5.0
2022-06-11 20:10:00.000000000,0.73,4.0,239.0,5.5556
2022-06-11 20:20:00.000000000,0.77,4.1,243.0,5.0
2022-06-11 20:30:00.000000000,0.76,4.0,244.0,5.0
2022-06-11 20:39:59.999999744,0.75,3.9,240.0,5.0
2022-06-11 20:50:00.000000000,0.79,4.0,241.0,5.0
2022-06-11 21:00:00.000000000,0.83,4.2,244.0,5.0
2022-06-11 21:10:00.000000000,0.8,4.1,239.0,5.2632
2022-06-11 21:20:00.000000256,0.77,3.9,234.0,5.0
2022-06-11 21:30:00.000000000,0.77,4.0,234.0,5.0
2022-06-11 21:40:00.000000000,0.78,4.0,235.0,5.2632
2022-06-11 21:50:00.000000000,0.82,4.0,235.0,4.7619
2022-06-11 22:00:00.000000000,0.85,4.0,237.0,4.0
2022-06-11 22:09:59.999999744,0.85,3.8,238.0,4.5455
2022-06-11 22:20:00.000000000,0.92,3.9,237.0,4.5455
2022-06-11 22:30:00.000000000,0.92,3.9,238.0,4.5455
2022-06-11 22:40:00.000000000,0.85,3.9,236.0,4.3478
2022-06-11 22:50:00.000000256,0.84,3.9,237.0,4.7619
2022-06-11 23:00:00.000000000,0.9,4.0,239.0,4.7619
2022-06-11 23:10:00.000000000,0.91,4.1,236.0,4.7619
2022-06-11 23:20:00.000000000,0.86,4.0,233.0,5.0
2022-06-11 23:30:00.000000000,0.94,3.9,233.0,4.5455
2022-06-11 23:39:59.999999744,0.91,3.9,235.0,4.5455
2022-06-11 23:50:00.000000000,0.87,3.8,237.0,4.3478
2022-06-12 00:00:00.000000000,0.9,3.7,238.0,4.3478
2022-06-12 00:10:00.000000000,0.92,3.7,235.0,4.7619
2022-06-12 00:20:00.000000256,0.94,3.6,236.0,4.7619
2022-06-12 00:30:00.000000000,0.97,3.8,238.0,4.5455
2022-06-12 00:40:00.000000000,1.01,3.7,235.0,4.5455
2022-06-12 00:50:00.000000000,0.97,3.7,233.0,4.3478
2022-06-12 01:00:00.000000000,0.88,3.6,231.0,4.5455
2022-06-12 01:09:59.999999744,0.94,3.8,230.0,4.5455
2022-06-12 01:20:00.000000000,0.98,3.7,232.0,4.5455
2022-06-12 01:30:00.000000000,0.98,3.8,232.0,4.7619
2022-06-12 01:40:00.000000000,1.02,3.9,228.0,4.5455
2022-06-12 01:50:00.000000256,0.97,3.9,229.0,4.5455
2022-06-12 02:00:00.000000000,0.9,3.9,228.0,4.3478
2022-06-12 02:10:00.000000000,0.86,3.8,229.0,4.5455
2022-06-12 02:20:00.000000000,0.9,3.9,231.0,4.5455
2022-06-12 02:30:00.000000000,0.86,3.7,229.0,4.7619
2022-06-12 02:39:59.999999744,0.83,3.8,229.0,4.7619
2022-06-12 02:50:00.000000000,0.86,4.0,230.0,4.7619
2022-06-12 03:00:00.000000000,0.87,4.1,228.0,4.5455
2022-06-12 03:10:00.000000000,0.87,4.1,225.0,5.0
2022-06-12 03:20:00.000000256,0.86,4.1,227.0,5.0
2022-06-12 03:30:00.000000000,0.82,4.1,228.0,5.0
2022-06-12 03:40:00.000000000,0.76,4.1,230.0,5.0
2022-06-12 03:50:00.000000000,0.75,4.2,233.0,5.0
2022-06-12 04:00:00.000000000,0.77,4.2,237.0,4.7619
2022-06-12 04:09:59.999999744,0.79,4.4,235.0,5.0
2022-06-12 04:20:00.000000000,0.75,4.3,232.0,5.0
2022-06-12 04:30:00.000000000,0.73,4.3,231.0,5.2632
2022-06-12 04:40:00.000000000,0.73,4.2,233.0,4.7619
2022-06-12 04:50:00.000000256,0.74,4.3,230.0,5.2632
2022-06-12 05:00:00.000000000,0.78,4.4,225.0,5.2632
2022-06-12 05:10:00.000000000,0.7,4.2,227.0,5.2632
2022-06-12 05:20:00.000000000,0.67,4.2,231.0,5.2632
2022-06-12 05:30:00.000000000,0.68,4.3,232.0,5.2632
2022-06-12 05:39:59.999999744,0.66,4.2,230.0,5.2632
2022-06-12 05:50:00.000000000,0.68,4.2,228.0,5.2632
2022-06-12 06:00:00.000000000,0.69,4.1,230.0,5.5556
2022-06-12 06:10:00.000000000,0.71,4.2,232.0,5.5556
2022-06-12 06:20:00.000000256,0.72,4.3,232.0,5.8824
2022-06-12 06:30:00.000000000,0.7,4.4,233.0,5.8824
2022-06-12 06:40:00.000000000,0.66,4.3,233.0,5.8824
2022-06-12 06:50:00.000000000,0.69,4.1,230.0,5.8824
2022-06-12 07:00:00.000000000,0.71,4.2,230.0,6.25
2022-06-12 07:09:59.999999744,0.71,4.2,236.0,5.8824
2022-06-12 07:20:00.000000000,0.73,4.2,239.0,5.8824
2022-06-12 07:30:00.000000000,0.72,4.1,238.0,6.25
2022-06-12 07:40:00.000000000,0.7,4.1,241.0,5.8824
2022-06-12 07:50:00.000000256,0.68,4.1,244.0,6.6667
2022-06-12 08:00:00.000000000,0.68,4.1,242.0,6.6667
2022-06-12 08:10:00.000000000,0.72,4.2,240.0,6.6667
2022-06-12 08:20:00.000000000,0.72,4.2,242.0,6.25
2022-06-12 08:30:00.000000000,0.7,4.1,242.0,6.25
2022-06-12 08:39:59.999999744,0.71,4.2,239.0,6.25
2022-06-12 08:50:00.000000000,0.74,4.4,240.0,6.6667
2022-06-12 09:00:00.000000000,0.75,4.2,245.0,6.6667
2022-06-12 09:10:00.000000000,0.73,4.0,246.0,6.6667
2022-06-12 09:20:00.000000256,0.71,4.1,244.0,4.0
2022-06-12 09:30:00.000000000,0.71,4.0,247.0,4.0
2022-06-12 09:40:00.000000000,0.75,4.1,247.0,6.6667
2022-06-12 09:50:00.000000000,0.74,4.1,249.0,6.6667
2022-06-12 10:00:00.000000000,0.69,3.9,252.0,3.7037
2022-06-12 10:09:59.999999744,0.7,3.9,252.0,3.7037
2022-06-12 10:20:00.000000000,0.72,4.0,251.0,6.25
2022-06-12 10:30:00.000000000,0.74,3.9,249.0,6.25
2022-06-12 10:40:00.000000000,0.74,4.0,246.0,6.25
2022-06-12 10:50:00.000000256,0.73,4.0,244.0,6.25
2022-06-12 11:00:00.000000000,0.78,3.9,244.0,3.8462
2022-06-12 11:10:00.000000000,0.77,3.8,246.0,3.8462
2022-06-12 11:20:00.000000000,0.73,3.9,247.0,4.0
2022-06-12 11:30:00.000000000,0.74,3.9,248.0,4.0
2022-06-12 11:39:59.999999744,0.77,3.8,248.0,3.8462
2022-06-12 11:50:00.000000000,0.78,3.8,247.0,3.7037
2022-06-12 12:00:00.000000000,0.78,3.7,250.0,3.7037
2022-06-12 12:10:00.000000000,0.84,3.8,251.0,4.1667
2022-06-12 12:20:00.000000256,0.89,3.8,250.0,4.1667
2022-06-12 12:30:00.000000000,0.84,3.5,251.0,4.1667
2022-06-12 12:40:00.000000000,0.83,3.5,249.0,4.1667
2022-06-12 12:50:00.000000000,0.88,3.6,246.0,4.0
2022-06-12 13:00:00.000000000,0.85,3.6,252.0,3.8462
2022-06-12 13:09:59.999999744,0.8,3.5,251.0,3.8462
2022-06-12 13:20:00.000000000,0.84,3.5,249.0,3.8462
2022-06-12 13:30:00.000000000,0.86,3.6,253.0,3.8462
2022-06-12 13:40:00.000000000,0.88,3.7,255.0,4.3478
2022-06-12 13:50:00.000000256,0.9,3.7,255.0,4.3478
2022-06-12 14:00:00.000000000,0.84,3.6,254.0,4.3478
2022-06-12 14:10:00.000000000,0.83,3.5,252.0,3.8462
2022-06-12 14:20:00.000000000,0.83,3.6,251.0,3.8462
2022-06-12 14:30:00.000000000,0.76,3.6,251.0,4.1667
2022-06-12 14:39:59.999999744,0.79,3.7,254.0,3.8462
2022-06-12 14:50:00.000000000,0.81,3.7,258.0,3.8462
2022-06-12 15:00:00.000000000,0.77,3.7,259.0,4.7619
2022-06-12 15:10:00.000000000,0.75,3.8,259.0,4.5455
2022-06-12 15:20:00.000000256,0.76,3.8,256.0,4.3478
2022-06-12 15:30:00.000000000,0.75,3.7,260.0,4.1667
2022-06-12 15:40:00.000000000,0.73,3.8,264.0,4.1667
2022-06-12 15:50:00.000000000,0.73,3.8,264.0,4.0
2022-06-12 16:00:00.000000000,0.72,3.8,268.0,4.1667
2022-06-12 16:09:59.999999744,0.73,3.9,272.0,5.0
2022-06-12 16:20:00.000000000,0.78,4.0,275.0,4.5455
2022-06-12 16:30:00.000000000,0.8,4.0,272.0,4.1667
2022-06-12 16:40:00.000000000,0.79,3.9,273.0,4.1667
2022-06-12 16:50:00.000000256,0.83,4.0,278.0,5.2632
2022-06-12 17:00:00.000000000,0.84,4.1,277.0,4.7619
2022-06-12 17:10:00.000000000,0.84,4.1,277.0,5.0
2022-06-12 17:20:00.000000000,0.86,4.2,279.0,5.0
2022-06-12 17:30:00.000000000,0.88,4.2,279.0,4.5455
2022-06-12 17:39:59.999999744,0.93,4.2,278.0,5.2632
2022-06-12 17:50:00.000000000,0.91,4.0,274.0,5.2632
2022-06-12 18:00:00.000000000,0.89,4.0,278.0,5.0
2022-06-12 18:10:00.000000000,0.91,4.1,283.0,5.2632
2022-06-12 18:20:00.000000256,0.94,4.2,281.0,5.0
2022-06-12 18:30:00.000000000,0.93,4.2,278.0,5.0
2022-06-12 18:40:00.000000000,0.86,4.2,274.0,5.0
2022-06-12 18:50:00.000000000,0.84,4.1,274.0,4.7619
2022-06-12 19:00:00.000000000,0.84,4.2,275.0,4.3478
2022-06-12 19:09:59.999999744,0.83,4.2,273.0,5.0
2022-06-12 19:20:00.000000000,0.84,4.2,270.0,5.0
2022-06-12 19:30:00.000000000,0.85,4.2,273.0,5.2632
2022-06-12 19:40:00.000000000,0.81,4.1,278.0,5.2632
2022-06-12 19:50:00.000000256,0.81,4.2,277.0,4.7619
2022-06-12 20:00:00.000000000,0.82,4.1,275.0,4.7619
2022-06-12 20:10:00.000000000,0.82,4.1,274.0,5.2632
2022-06-12 20:20:00.000000000,0.8,4.2,270.0,5.0
2022-06-12 20:30:00.000000000,0.8,4.3,270.0,5.0
2022-06-12 20:39:59.999999744,0.78,4.3,271.0,5.0
2022-06-12 20:50:00.000000000,0.77,4.3,270.0,5.0
2022-06-12 21:00:00.000000000,0.78,4.2,270.0,5.0
2022-06-12 21:10:00.000000000,0.84,4.2,274.0,5.2632
2022-06-12 21:20:00.000000256,0.9,4.5,281.0,5.2632
2022-06-12 21:30:00.000000000,0.87,4.6,282.0,6.25
2022-06-12 21:40:00.000000000,0.86,4.5,285.0,6.25
2022-06-12 21:50:00.000000000,0.94,4.4,293.0,6.25
2022-06-12 22:00:00.000000000,1.01,4.5,295.0,5.8824
2022-06-12 22:09:59.999999744,1.01,4.6,292.0,5.8824
2022-06-12 22:20:00.000000000,0.98,4.8,289.0,6.25
2022-06-12 22:30:00.000000000,0.98,4.8,290.0,5.8824
2022-06-12 22:40:00.000000000,0.94,4.6,289.0,5.8824
2022-06-12 22:50:00.000000256,0.88,4.4,285.0,5.8824
2022-06-12 23:00:00.000000000,0.92,4.4,286.0,5.8824
2022-06-12 23:10:00.000000000,0.88,4.4,288.0,5.8824
2022-06-12 23:20:00.000000000,0.85,4.3,288.0,5.8824
2022-06-12 23:30:00.000000000,0.89,4.4,288.0,5.8824
2022-06-12 23:39:59.999999744,0.84,4.4,287.0,5.8824
2022-06-12 23:50:00.000000000,0.79,4.3,286.0,5.2632
2022-06-13 00:00:00.000000000,0.81,4.3,288.0,5.5556
2022-06-13 00:10:00.000000000,0.79,4.2,290.0,5.5556
2022-06-13 00:20:00.000000256,0.78,4.1,287.0,5.5556
2022-06-13 00:30:00.000000000,0.87,4.1,286.0,5.5556
2022-06-13 00:40:00.000000000,0.89,4.0,286.0,5.5556
2022-06-13 00:50:00.000000000,0.87,3.9,285.0,5.2632
2022-06-13 01:00:00.000000000,0.87,3.9,285.0,5.5556
2022-06-13 01:09:59.999999744,0.9,3.8,286.0,5.5556
2022-06-13 01:20:00.000000000,0.91,3.8,287.0,4.5455
2022-06-13 01:30:00.000000000,0.91,3.9,289.0,5.0
2022-06-13 01:40:00.000000000,0.95,3.8,289.0,5.5556
2022-06-13 01:50:00.000000256,0.96,3.8,289.0,3.7037
2022-06-13 02:00:00.000000000,0.94,3.8,288.0,3.7037
2022-06-13 02:10:00.000000000,0.97,3.9,290.0,4.0
2022-06-13 02:20:00.000000000,0.96,3.9,288.0,4.0
2022-06-13 02:30:00.000000000,0.93,3.8,285.0,3.5714
2022-06-13 02:39:59.999999744,0.95,3.9,292.0,5.8824
2022-06-13 02:50:00.000000000,0.96,4.0,298.0,5.2632
2022-06-13 03:00:00.000000000,0.92,4.0,297.0,4.0
2022-06-13 03:10:00.000000000,0.9,3.9,296.0,4.1667
2022-06-13 03:20:00.000000256,0.89,4.1,295.0,4.1667
2022-06-13 03:30:00.000000000,0.89,4.1,294.0,4.1667
2022-06-13 03:40:00.000000000,0.86,3.9,295.0,5.2632
2022-06-13 03:50:00.000000000,0.84,3.9,293.0,4.1667
2022-06-13 04:00:00.000000000,0.83,3.9,292.0,3.5714
2022-06-13 04:09:59.999999744,0.87,3.7,290.0,3.7037
2022-06-13 04:20:00.000000000,0.9,3.6,290.0,3.4483
2022-06-13 04:30:00.000000000,0.91,3.7,294.0,4.1667
2022-06-13 04:40:00.000000000,0.94,3.8,295.0,4.1667
2022-06-13 04:50:00.000000256,0.92,3.7,297.0,4.0
2022-06-13 05:00:00.000000000,0.93,3.7,299.0,3.5714
2022-06-13 05:10:00.000000000,1.03,3.8,300.0,4.1667
2022-06-13 05:20:00.000000000,1.1,3.9,302.0,4.1667
2022-06-13 05:30:00.000000000,1.12,4.0,302.0,4.7619
2022-06-13 05:39:59.999999744,1.19,4.0,301.0,4.3478
2022-06-13 05:50:00.000000000,1.29,4.1,302.0,4.3478
2022-06-13 06:00:00.000000000,1.33,4.1,305.0,4.3478
2022-06-13 06:10:00.000000000,1.29,4.1,306.0,5.0
2022-06-13 06:20:00.000000256,1.31,4.2,308.0,5.0
2022-06-13 06:30:00.000000000,1.4,4.5,309.0,5.0
2022-06-13 06:40:00.000000000,1.41,4.4,307.0,5.0
2022-06-13 06:50:00.000000000,1.42,4.3,305.0,5.2632
2022-06-13 07:00:00.000000000,1.55,4.4,305.0,5.2632
2022-06-13 07:09:59.999999744,1.49,4.4,305.0,5.5556
2022-06-13 07:20:00.000000000,1.38,4.4,305.0,5.5556
2022-06-13 07:30:00.000000000,1.48,4.4,304.0,5.5556
2022-06-13 07:40:00.000000000,1.48,4.3,303.0,5.8824
2022-06-13 07:50:00.000000256,1.47,4.4,302.0,5.5556
2022-06-13 08:00:00.000000000,1.55,4.6,300.0,5.5556
2022-06-13 08:10:00.000000000,1.53,4.6,299.0,6.25
2022-06-13 08:20:00.000000000,1.48,4.7,300.0,5.8824
2022-06-13 08:30:00.000000000,1.51,4.7,300.0,5.8824
2022-06-13 08:39:59.999999744,1.45,4.7,298.0,5.8824
2022-06-13 08:50:00.000000000,1.44,4.8,300.0,6.25
2022-06-13 09:00:00.000000000,1.52,4.9,298.0,6.25
2022-06-13 09:10:00.000000000,1.56,4.8,296.0,5.8824
2022-06-13 09:20:00.000000256,1.55,4.8,297.0,5.8824
