TIME,VHM0,VTZA,VTPK
2022-08-28 16:00:00,1.72,4.98,6.25
2022-08-28 16:30:00,1.66,5.18,6.67
2022-08-28 17:00:00,1.74,5.06,6.67
2022-08-28 17:30:00,1.68,4.81,7.14
2022-08-28 18:00:00,1.61,4.78,7.69
2022-08-28 18:30:00,1.69,4.71,6.67
2022-08-28 19:00:00,1.6,4.75,6.25
2022-08-28 19:30:00,1.65,4.66,6.25
2022-08-28 20:00:00,1.58,4.42,5.88
2022-08-28 20:30:00,1.5,4.44,5.88
2022-08-28 21:00:00,1.52,4.37,6.25
2022-08-28 21:30:00,1.61,4.47,5.88
2022-08-28 22:00:00,1.46,4.52,6.25
2022-08-28 22:30:00,1.55,4.49,6.25
2022-08-28 23:00:00,1.46,4.41,6.67
2022-08-28 23:30:00,1.41,4.35,7.14
2022-08-29 00:00:00,1.37,4.5,7.69
2022-08-29 00:30:00,1.45,4.46,6.25
2022-08-29 01:00:00,1.4,4.63,7.14
2022-08-29 01:30:00,1.4,4.47,5.26
2022-08-29 02:00:00,1.32,4.45,6.25
2022-08-29 02:30:00,1.32,4.57,7.14
2022-08-29 03:00:00,1.37,4.54,7.69
2022-08-29 03:30:00,1.33,4.72,7.14
2022-08-29 04:00:00,1.34,4.62,5.56
2022-08-29 04:30:00,1.29,4.61,7.14
2022-08-29 05:00:00,1.23,4.75,5.88
2022-08-29 05:30:00,1.27,4.74,5.56
2022-08-29 06:00:00,1.27,4.58,7.14
2022-08-29 06:30:00,1.19,4.65,5.56
2022-08-29 07:00:00,1.24,4.6,6.25
2022-08-29 07:30:00,1.13,4.55,7.14
2022-08-29 08:00:00,1.18,4.16,5.88
2022-08-29 08:30:00,1.1,4.24,6.67
2022-08-29 09:00:00,1.03,4.14,6.25
2022-08-29 09:30:00,1.01,4.28,6.67
2022-08-29 10:00:00,0.98,4.25,6.25
2022-08-29 10:30:00,0.97,4.09,5.0
2022-08-29 11:00:00,0.9,4.23,5.88
2022-08-29 11:30:00,0.89,4.33,7.69
2022-08-29 12:00:00,0.89,4.47,6.67
2022-08-29 12:30:00,0.82,4.27,8.33
2022-08-29 13:00:00,0.86,4.4,6.67
2022-08-29 13:30:00,0.88,4.46,6.25
2022-08-29 14:00:00,0.89,4.11,6.25
2022-08-29 14:30:00,0.92,4.22,7.69
2022-08-29 15:00:00,1.04,4.14,4.0
2022-08-29 15:30:00,1.07,4.21,7.14
2022-08-29 16:00:00,1.05,4.39,7.14
2022-08-29 16:30:00,1.09,4.25,5.0
2022-08-29 17:00:00,1.06,4.41,6.25
2022-08-29 17:30:00,1.06,4.19,4.76
2022-08-29 18:00:00,1.04,4.09,4.35
2022-08-29 18:30:00,1.04,4.15,5.0
2022-08-29 19:00:00,1.02,4.06,5.88
2022-08-29 19:30:00,1.0,4.06,5.56
2022-08-29 20:00:00,1.01,3.78,4.76
2022-08-29 20:30:00,0.98,3.74,5.56
2022-08-29 21:00:00,0.96,3.85,5.88
2022-08-29 21:30:00,0.94,3.69,5.88
2022-08-29 22:00:00,0.9,3.69,4.35
2022-08-29 22:30:00,0.9,3.61,5.26
2022-08-29 23:00:00,0.88,3.53,5.26
2022-08-29 23:30:00,0.8,3.63,5.56
2022-08-30 00:00:00,0.77,3.46,8.33
2022-08-30 00:30:00,0.76,3.56,4.17
2022-08-30 01:00:00,0.73,3.74,5.26
2022-08-30 01:30:00,0.71,3.57,8.33
2022-08-30 02:00:00,0.69,3.64,7.69
2022-08-30 02:30:00,0.68,3.82,8.33
2022-08-30 03:00:00,0.66,3.79,8.33
2022-08-30 03:30:00,0.64,3.99,8.33
2022-08-30 04:00:00,0.66,4.09,7.69
2022-08-30 04:30:00,0.62,4.35,8.33
2022-08-30 05:00:00,0.63,4.14,7.69
2022-08-30 05:30:00,0.61,4.31,8.33
2022-08-30 06:00:00,0.65,4.03,7.14
2022-08-30 06:30:00,0.61,3.95,8.33
2022-08-30 07:00:00,0.62,4.06,8.33
2022-08-30 07:30:00,0.65,4.07,7.14
2022-08-30 08:00:00,0.64,3.88,7.14
2022-08-30 08:30:00,0.62,3.96,6.67
2022-08-30 09:00:00,0.63,3.88,6.67
2022-08-30 09:30:00,0.62,4.0,5.88
2022-08-30 10:00:00,0.61,4.06,6.67
2022-08-30 10:30:00,0.58,4.12,8.33
2022-08-30 11:00:00,0.58,4.26,8.33
2022-08-30 11:30:00,0.56,4.32,8.33
2022-08-30 12:00:00,0.52,4.38,6.25
2022-08-30 12:30:00,0.51,4.18,8.33
2022-08-30 13:00:00,0.52,3.98,8.33
2022-08-30 13:30:00,0.53,3.83,8.33
2022-08-30 14:00:00,0.57,3.46,8.33
2022-08-30 14:30:00,0.62,3.63,8.33
2022-08-30 15:00:00,0.64,3.61,8.33
2022-08-30 15:30:00,0.68,3.55,8.33
2022-08-30 16:00:00,0.7,3.74,7.69
2022-08-30 16:30:00,0.76,3.66,3.7
2022-08-30 17:00:00,0.83,3.82,4.0
2022-08-30 17:30:00,0.96,3.77,4.0
2022-08-30 18:00:00,0.98,3.9,4.35
2022-08-30 18:30:00,1.01,3.95,4.17
2022-08-30 19:00:00,0.97,3.95,4.35
2022-08-30 19:30:00,0.95,3.68,4.35
2022-08-30 20:00:00,0.87,3.76,4.17
2022-08-30 20:30:00,0.87,3.71,4.55
2022-08-30 21:00:00,0.81,3.7,4.35
2022-08-30 21:30:00,0.81,3.52,4.17
2022-08-30 22:00:00,0.75,3.7,4.35
2022-08-30 22:30:00,0.75,3.72,4.17
2022-08-30 23:00:00,0.71,3.83,4.0
2022-08-30 23:30:00,0.72,3.74,4.17
2022-08-31 00:00:00,0.66,3.89,4.17
2022-08-31 00:30:00,0.66,3.87,5.56
2022-08-31 01:00:00,0.63,3.87,6.25
2022-08-31 01:30:00,0.6,4.06,4.17
2022-08-31 02:00:00,0.59,4.02,5.88
2022-08-31 02:30:00,0.55,4.26,6.25
2022-08-31 03:00:00,0.56,4.28,5.88
2022-08-31 03:30:00,0.52,4.13,5.88
2022-08-31 04:00:00,0.52,4.15,5.0
2022-08-31 04:30:00,0.53,3.91,7.69
2022-08-31 05:00:00,0.52,3.73,4.55
2022-08-31 05:30:00,0.52,3.63,4.55
2022-08-31 06:00:00,0.51,3.76,4.55
2022-08-31 06:30:00,0.54,3.56,7.69
2022-08-31 07:00:00,0.53,3.56,7.14
2022-08-31 07:30:00,0.53,3.56,7.69
2022-08-31 08:00:00,0.54,3.54,7.69
2022-08-31 08:30:00,0.59,3.55,7.14
2022-08-31 09:00:00,0.63,3.31,4.0
2022-08-31 09:30:00,0.62,3.29,3.23
2022-08-31 10:00:00,0.6,3.29,4.35
2022-08-31 10:30:00,0.59,3.2,4.17
2022-08-31 11:00:00,0.62,3.27,4.0
2022-08-31 11:30:00,0.65,3.4,4.0
2022-08-31 12:00:00,0.63,3.37,3.7
2022-08-31 12:30:00,0.62,3.54,3.7
2022-08-31 13:00:00,0.66,3.48,3.57
2022-08-31 13:30:00,0.65,3.62,4.35
2022-08-31 14:00:00,0.6,3.55,4.17
2022-08-31 14:30:00,0.59,3.65,3.85
2022-08-31 15:00:00,0.61,3.5,4.0
2022-08-31 15:30:00,0.65,3.53,3.85
2022-08-31 16:00:00,0.64,3.57,3.85
2022-08-31 16:30:00,0.68,3.67,3.85
2022-08-31 17:00:00,0.79,3.78,4.35
2022-08-31 17:30:00,0.89,4.0,4.35
2022-08-31 18:00:00,0.97,3.93,4.76
2022-08-31 18:30:00,0.85,3.93,4.76
2022-08-31 19:00:00,0.89,3.86,5.0
2022-08-31 19:30:00,0.85,3.54,5.26
2022-08-31 20:00:00,0.79,3.47,5.0
2022-08-31 20:30:00,0.8,3.39,4.76
2022-08-31 21:00:00,0.71,3.22,4.55
2022-08-31 21:30:00,0.7,3.18,4.35
2022-08-31 22:00:00,0.72,3.3,4.76
2022-08-31 22:30:00,0.67,3.3,4.55
2022-08-31 23:00:00,0.67,3.28,4.55
2022-08-31 23:30:00,0.6,3.26,4.55
2022-09-01 00:00:00,0.61,3.36,4.35
2022-09-01 00:30:00,0.58,3.25,4.0
2022-09-01 01:00:00,0.53,3.33,4.0
2022-09-01 01:30:00,0.5,3.27,4.35
2022-09-01 02:00:00,0.47,3.43,3.57
2022-09-01 02:30:00,0.45,3.34,4.17
2022-09-01 03:00:00,0.41,3.47,3.57
2022-09-01 03:30:00,0.4,3.3,6.25
2022-09-01 04:00:00,0.39,3.21,3.7
2022-09-01 04:30:00,0.39,3.21,5.88
2022-09-01 05:00:00,0.37,3.06,3.85
2022-09-01 05:30:00,0.4,2.96,5.56
2022-09-01 06:00:00,0.41,2.9,2.33
2022-09-01 06:30:00,0.4,2.94,2.27
2022-09-01 07:00:00,0.39,3.01,2.22
2022-09-01 07:30:00,0.35,2.98,2.13
2022-09-01 08:00:00,0.37,2.84,2.13
2022-09-01 08:30:00,0.37,2.98,2.38
2022-09-01 09:00:00,0.36,2.99,2.33
2022-09-01 09:30:00,0.34,3.11,2.22
2022-09-01 10:00:00,0.32,3.26,7.69
2022-09-01 10:30:00,0.3,3.35,7.14
2022-09-01 11:00:00,0.27,3.34,5.26
2022-09-01 11:30:00,0.28,3.39,6.67
2022-09-01 12:00:00,0.26,3.53,6.67
2022-09-01 12:30:00,0.25,3.76,5.26
2022-09-01 13:00:00,0.26,3.73,5.0
2022-09-01 13:30:00,0.27,3.63,4.55
2022-09-01 14:00:00,0.3,3.4,4.55
2022-09-01 14:30:00,0.32,3.19,4.35
2022-09-01 15:00:00,0.33,3.09,4.76
2022-09-01 15:30:00,0.39,3.1,4.17
2022-09-01 16:00:00,0.4,3.12,2.56
2022-09-01 16:30:00,0.48,3.13,2.78
2022-09-01 17:00:00,0.5,3.23,3.03
2022-09-01 17:30:00,0.53,3.22,3.33
2022-09-01 18:00:00,0.55,3.34,3.45
2022-09-01 18:30:00,0.55,3.32,3.33
2022-09-01 19:00:00,0.57,3.26,3.57
2022-09-01 19:30:00,0.58,3.32,3.57
2022-09-01 20:00:00,0.62,3.3,3.85
2022-09-01 20:30:00,0.55,3.26,3.45
2022-09-01 21:00:00,0.53,3.12,3.7
2022-09-01 21:30:00,0.51,3.02,3.57
2022-09-01 22:00:00,0.5,3.16,3.57
2022-09-01 22:30:00,0.46,3.2,3.45
2022-09-01 23:00:00,0.42,3.05,3.45
2022-09-01 23:30:00,0.41,3.05,3.33
2022-09-02 00:00:00,0.37,3.1,3.23
2022-09-02 00:30:00,0.37,3.1,3.45
2022-09-02 01:00:00,0.34,3.12,3.7
2022-09-02 01:30:00,0.33,3.1,4.17
2022-09-02 02:00:00,0.34,3.15,4.0
2022-09-02 02:30:00,0.31,3.19,4.17
2022-09-02 03:00:00,0.28,3.06,4.17
2022-09-02 03:30:00,0.28,2.87,4.0
2022-09-02 04:00:00,0.31,2.65,4.17
2022-09-02 04:30:00,0.34,2.73,2.04
2022-09-02 05:00:00,0.37,2.88,2.13
2022-09-02 05:30:00,0.37,2.85,3.33
2022-09-02 06:00:00,0.35,2.75,3.23
2022-09-02 06:30:00,0.36,2.75,3.33
2022-09-02 07:00:00,0.38,2.76,2.08
2022-09-02 07:30:00,0.4,2.62,2.22
2022-09-02 08:00:00,0.4,2.76,2.33
2022-09-02 08:30:00,0.4,2.81,2.44
2022-09-02 09:00:00,0.38,3.04,3.85
2022-09-02 09:30:00,0.38,3.07,4.0
2022-09-02 10:00:00,0.36,3.06,4.0
2022-09-02 10:30:00,0.37,3.29,3.85
2022-09-02 11:00:00,0.36,3.2,4.17
2022-09-02 11:30:00,0.35,3.36,4.35
2022-09-02 12:00:00,0.37,3.29,4.35
2022-09-02 12:30:00,0.39,3.19,4.35
2022-09-02 13:00:00,0.4,3.18,3.7
2022-09-02 13:30:00,0.39,2.91,4.17
2022-09-02 14:00:00,0.41,2.82,4.0
2022-09-02 14:30:00,0.42,2.83,2.44
2022-09-02 15:00:00,0.47,2.8,2.56
2022-09-02 15:30:00,0.45,2.81,2.7
2022-09-02 16:00:00,0.47,2.8,2.63
2022-09-02 16:30:00,0.52,2.8,2.56
2022-09-02 17:00:00,0.53,2.81,2.56
2022-09-02 17:30:00,0.55,2.74,3.03
2022-09-02 18:00:00,0.58,2.86,2.56
2022-09-02 18:30:00,0.62,2.8,2.7
2022-09-02 19:00:00,0.61,2.88,2.56
2022-09-02 19:30:00,0.67,2.92,2.78
2022-09-02 20:00:00,0.67,2.99,2.86
2022-09-02 20:30:00,0.65,2.96,2.94
2022-09-02 21:00:00,0.64,2.96,2.94
2022-09-02 21:30:00,0.64,2.98,2.86
2022-09-02 22:00:00,0.68,2.95,3.03
2022-09-02 22:30:00,0.65,2.95,3.13
2022-09-02 23:00:00,0.58,2.95,3.13
2022-09-02 23:30:00,0.6,2.95,3.13
2022-09-03 00:00:00,0.59,3.08,3.23
2022-09-03 00:30:00,0.6,3.11,3.13
2022-09-03 01:00:00,0.61,3.05,3.13
2022-09-03 01:30:00,0.61,3.21,3.33
2022-09-03 02:00:00,0.61,3.04,3.03
2022-09-03 02:30:00,0.65,3.07,3.23
2022-09-03 03:00:00,0.65,3.05,3.23
2022-09-03 03:30:00,0.66,2.98,3.13
2022-09-03 04:00:00,0.69,3.14,3.13
2022-09-03 04:30:00,0.67,3.05,3.23
2022-09-03 05:00:00,0.7,2.95,3.03
2022-09-03 05:30:00,0.66,2.92,2.94
2022-09-03 06:00:00,0.67,2.96,2.94
2022-09-03 06:30:00,0.7,3.0,3.03
2022-09-03 07:00:00,0.69,2.96,2.94
2022-09-03 07:30:00,0.69,3.06,2.94
2022-09-03 08:00:00,0.66,3.06,3.03
2022-09-03 08:30:00,0.67,3.01,2.78
2022-09-03 09:00:00,0.65,3.06,2.86
2022-09-03 09:30:00,0.61,3.08,2.86
2022-09-03 10:00:00,0.63,3.11,2.86
2022-09-03 10:30:00,0.58,3.14,2.86
2022-09-03 11:00:00,0.6,3.2,3.03
2022-09-03 11:30:00,0.62,3.17,3.13
2022-09-03 12:00:00,0.6,3.19,3.13
2022-09-03 12:30:00,0.62,3.22,3.23
2022-09-03 13:00:00,0.69,3.24,3.33
2022-09-03 13:30:00,0.72,3.4,3.45
2022-09-03 14:00:00,0.71,3.33,3.33
2022-09-03 14:30:00,0.68,3.34,3.45
2022-09-03 15:00:00,0.68,3.25,4.17
2022-09-03 15:30:00,0.69,3.3,4.35
2022-09-03 16:00:00,0.71,3.24,4.35
2022-09-03 16:30:00,0.73,3.13,4.35
2022-09-03 17:00:00,0.78,3.09,3.13
2022-09-03 17:30:00,0.77,2.9,3.33
2022-09-03 18:00:00,0.68,3.02,2.78
2022-09-03 18:30:00,0.63,2.99,3.13
2022-09-03 19:00:00,0.59,2.98,2.94
2022-09-03 19:30:00,0.53,2.92,2.56
2022-09-03 20:00:00,0.55,2.9,2.38
2022-09-03 20:30:00,0.59,2.9,2.56
2022-09-03 21:00:00,0.62,2.99,2.78
2022-09-03 21:30:00,0.62,2.96,2.86
2022-09-03 22:00:00,0.69,3.04,3.03
2022-09-03 22:30:00,0.65,2.96,3.13
2022-09-03 23:00:00,0.66,2.97,3.13
2022-09-03 23:30:00,0.65,2.96,3.03
2022-09-04 00:00:00,0.62,3.03,3.03
2022-09-04 00:30:00,0.67,3.08,3.03
2022-09-04 01:00:00,0.67,3.06,3.03
2022-09-04 01:30:00,0.65,3.02,3.23
2022-09-04 02:00:00,0.61,3.08,3.23
2022-09-04 02:30:00,0.62,2.89,3.13
2022-09-04 03:00:00,0.6,2.9,3.03
2022-09-04 03:30:00,0.67,2.82,3.13
2022-09-04 04:00:00,0.67,2.91,3.03
2022-09-04 04:30:00,0.67,2.93,3.03
2022-09-04 05:00:00,0.68,2.85,3.03
2022-09-04 05:30:00,0.67,2.97,3.03
2022-09-04 06:00:00,0.7,2.86,3.03
2022-09-04 06:30:00,0.64,2.85,3.03
2022-09-04 07:00:00,0.59,2.76,2.94
2022-09-04 07:30:00,0.64,2.77,3.13
2022-09-04 08:00:00,0.61,2.81,2.86
2022-09-04 08:30:00,0.61,2.85,3.03
2022-09-04 09:00:00,0.57,2.93,2.86
2022-09-04 09:30:00,0.59,3.01,3.03
2022-09-04 10:00:00,0.56,2.85,3.03
2022-09-04 10:30:00,0.57,2.93,3.03
2022-09-04 11:00:00,0.55,2.99,2.94
2022-09-04 11:30:00,0.57,3.07,2.86
2022-09-04 12:00:00,0.6,3.13,3.03
2022-09-04 12:30:00,0.59,3.21,3.13
2022-09-04 13:00:00,0.59,3.22,3.13
2022-09-04 13:30:00,0.65,3.24,3.23
2022-09-04 14:00:00,0.65,3.33,3.45
2022-09-04 14:30:00,0.67,3.3,3.45
2022-09-04 15:00:00,0.62,3.19,4.17
2022-09-04 15:30:00,0.63,3.24,3.45
2022-09-04 16:00:00,0.62,3.17,3.23
2022-09-04 16:30:00,0.62,3.14,3.57
2022-09-04 17:00:00,0.64,2.99,3.57
2022-09-04 17:30:00,0.66,3.04,3.85
2022-09-04 18:00:00,0.63,3.07,3.85
2022-09-04 18:30:00,0.6,2.88,3.57
2022-09-04 19:00:00,0.58,2.79,3.7
2022-09-04 19:30:00,0.57,2.77,4.0
2022-09-04 20:00:00,0.6,2.87,2.7
2022-09-04 20:30:00,0.62,2.87,2.86
2022-09-04 21:00:00,0.6,2.82,2.94
2022-09-04 21:30:00,0.62,2.87,2.78
2022-09-04 22:00:00,0.67,2.92,3.13
2022-09-04 22:30:00,0.67,2.98,3.13
2022-09-04 23:00:00,0.69,2.96,3.13
2022-09-04 23:30:00,0.69,3.0,3.13
2022-09-05 00:00:00,0.68,2.97,3.23
2022-09-05 00:30:00,0.66,2.97,3.23
2022-09-05 01:00:00,0.65,3.03,3.23
2022-09-05 01:30:00,0.63,2.94,3.13
2022-09-05 02:00:00,0.68,2.98,3.33
2022-09-05 02:30:00,0.65,2.95,3.33
2022-09-05 03:00:00,0.68,3.0,3.23
2022-09-05 03:30:00,0.67,2.94,3.33
2022-09-05 04:00:00,0.67,2.87,3.33
2022-09-05 04:30:00,0.69,2.9,3.45
2022-09-05 05:00:00,0.68,2.94,3.23
2022-09-05 05:30:00,0.74,2.92,3.03
2022-09-05 06:00:00,0.68,2.95,3.23
2022-09-05 06:30:00,0.67,2.88,3.45
2022-09-05 07:00:00,0.71,2.93,3.33
2022-09-05 07:30:00,0.67,2.83,3.33
2022-09-05 08:00:00,0.69,2.87,2.94
2022-09-05 08:30:00,0.69,2.92,3.23
2022-09-05 09:00:00,0.66,2.82,3.13
2022-09-05 09:30:00,0.67,2.88,3.03
2022-09-05 10:00:00,0.63,2.93,3.13
2022-09-05 10:30:00,0.59,2.92,2.94
2022-09-05 11:00:00,0.58,2.94,3.13
2022-09-05 11:30:00,0.58,2.99,3.03
2022-09-05 12:00:00,0.7,3.16,3.13
2022-09-05 12:30:00,0.75,3.2,3.33
2022-09-05 13:00:00,0.74,3.34,3.45
2022-09-05 13:30:00,0.81,3.41,3.7
2022-09-05 14:00:00,0.72,3.46,3.85
2022-09-05 14:30:00,0.79,3.3,4.0
2022-09-05 15:00:00,0.74,3.45,4.0
2022-09-05 15:30:00,0.76,3.43,3.85
2022-09-05 16:00:00,0.74,3.37,3.85
2022-09-05 16:30:00,0.71,3.3,4.0
2022-09-05 17:00:00,0.69,3.36,4.35
2022-09-05 17:30:00,0.77,3.2,4.17
2022-09-05 18:00:00,0.76,3.22,3.33
2022-09-05 18:30:00,0.72,3.14,4.0
2022-09-05 19:00:00,0.77,3.04,2.86
2022-09-05 19:30:00,0.73,3.05,2.94
2022-09-05 20:00:00,0.73,3.09,3.03
2022-09-05 20:30:00,0.74,2.99,3.03
2022-09-05 21:00:00,0.68,2.93,2.94
2022-09-05 21:30:00,0.71,2.97,3.03
2022-09-05 22:00:00,0.75,3.05,3.13
2022-09-05 22:30:00,0.74,2.99,3.23
2022-09-05 23:00:00,0.72,3.01,3.45
2022-09-05 23:30:00,0.73,3.08,3.23
2022-09-06 00:00:00,0.82,3.1,3.23
2022-09-06 00:30:00,0.76,3.18,3.45
2022-09-06 01:00:00,0.81,3.17,3.45
2022-09-06 01:30:00,0.85,3.33,3.57
2022-09-06 02:00:00,0.86,3.25,3.85
2022-09-06 02:30:00,0.8,3.18,3.7
2022-09-06 03:00:00,0.85,3.3,3.57
2022-09-06 03:30:00,0.83,3.25,3.85
2022-09-06 04:00:00,0.79,3.18,3.85
2022-09-06 04:30:00,0.79,3.19,3.57
2022-09-06 05:00:00,0.78,3.09,3.45
2022-09-06 05:30:00,0.82,3.06,3.57
2022-09-06 06:00:00,0.81,3.15,3.33
2022-09-06 06:30:00,0.81,3.22,3.45
2022-09-06 07:00:00,0.88,3.16,3.57
2022-09-06 07:30:00,0.84,3.14,3.45
2022-09-06 08:00:00,0.84,3.08,3.45
2022-09-06 08:30:00,0.78,3.09,3.45
2022-09-06 09:00:00,0.77,3.14,3.33
2022-09-06 09:30:00,0.79,3.3,3.23
2022-09-06 10:00:00,0.83,3.17,3.45
2022-09-06 10:30:00,0.94,3.34,3.45
2022-09-06 11:00:00,0.95,3.37,3.7
2022-09-06 11:30:00,0.91,3.25,3.7
2022-09-06 12:00:00,0.89,3.32,3.85
2022-09-06 12:30:00,0.94,3.34,3.85
2022-09-06 13:00:00,0.93,3.44,3.7
2022-09-06 13:30:00,0.9,3.39,3.7
2022-09-06 14:00:00,0.95,3.54,3.85
2022-09-06 14:30:00,0.94,3.45,4.0
2022-09-06 15:00:00,0.91,3.45,3.7
2022-09-06 15:30:00,0.92,3.5,3.57
2022-09-06 16:00:00,0.85,3.51,3.7
2022-09-06 16:30:00,0.86,3.36,3.7
2022-09-06 17:00:00,0.83,3.45,3.45
2022-09-06 17:30:00,0.88,3.4,3.57
2022-09-06 18:00:00,0.85,3.48,3.45
2022-09-06 18:30:00,0.86,3.36,3.7
2022-09-06 19:00:00,0.89,3.36,3.57
2022-09-06 19:30:00,0.89,3.27,3.45
2022-09-06 20:00:00,0.84,3.27,3.33
2022-09-06 20:30:00,0.83,3.23,3.23
2022-09-06 21:00:00,0.87,3.23,3.23
2022-09-06 21:30:00,0.84,3.29,3.23
2022-09-06 22:00:00,0.87,3.19,3.13
2022-09-06 22:30:00,0.84,3.17,3.45
2022-09-06 23:00:00,0.84,3.33,3.13
2022-09-06 23:30:00,0.86,3.24,3.13
2022-09-07 00:00:00,0.84,3.28,3.33
2022-09-07 00:30:00,0.8,3.21,3.13
2022-09-07 01:00:00,0.77,3.31,3.13
2022-09-07 01:30:00,0.79,3.17,2.94
2022-09-07 02:00:00,0.78,3.31,3.33
2022-09-07 02:30:00,0.83,3.26,3.13
2022-09-07 03:00:00,0.79,3.15,3.13
2022-09-07 03:30:00,0.75,3.17,3.03
2022-09-07 04:00:00,0.75,3.2,3.23
2022-09-07 04:30:00,0.76,3.13,3.13
2022-09-07 05:00:00,0.75,3.2,3.23
2022-09-07 05:30:00,0.71,3.17,3.45
2022-09-07 06:00:00,0.76,3.15,3.23
2022-09-07 06:30:00,0.74,3.19,3.23
2022-09-07 07:00:00,0.77,3.22,3.33
2022-09-07 07:30:00,0.75,3.15,3.33
2022-09-07 08:00:00,0.74,3.18,3.23
2022-09-07 08:30:00,0.73,3.2,3.23
2022-09-07 09:00:00,0.72,3.11,3.23
2022-09-07 09:30:00,0.65,3.06,2.94
2022-09-07 10:00:00,0.6,2.98,2.94
2022-09-07 10:30:00,0.59,3.03,2.63
2022-09-07 11:00:00,0.63,3.0,2.78
2022-09-07 11:30:00,0.62,2.98,2.63
2022-09-07 12:00:00,0.61,2.99,2.78
2022-09-07 12:30:00,0.61,3.02,2.86
2022-09-07 13:00:00,0.68,3.11,2.86
2022-09-07 13:30:00,0.63,3.11,2.86
2022-09-07 14:00:00,0.56,2.98,4.55
2022-09-07 14:30:00,0.55,3.0,4.17
2022-09-07 15:00:00,0.59,3.07,4.35
2022-09-07 15:30:00,0.55,3.0,2.5
2022-09-07 16:00:00,0.53,3.05,4.35
2022-09-07 16:30:00,0.59,3.06,2.7
2022-09-07 17:00:00,0.62,3.18,3.03
2022-09-07 17:30:00,0.66,3.16,2.94
2022-09-07 18:00:00,0.63,3.12,3.03
2022-09-07 18:30:00,0.59,3.1,2.94
2022-09-07 19:00:00,0.58,3.03,3.03
2022-09-07 19:30:00,0.6,2.96,2.94
2022-09-07 20:00:00,0.68,3.02,3.13
2022-09-07 20:30:00,0.63,3.03,3.03
2022-09-07 21:00:00,0.68,3.1,2.86
2022-09-07 21:30:00,0.71,3.08,3.13
2022-09-07 22:00:00,0.79,3.1,3.13
2022-09-07 22:30:00,0.85,3.04,3.23
2022-09-07 23:00:00,0.8,2.97,3.23
2022-09-07 23:30:00,0.66,2.91,3.03
2022-09-08 00:00:00,0.65,2.82,2.94
2022-09-08 00:30:00,0.62,2.86,3.03
2022-09-08 01:00:00,0.61,2.89,2.78
2022-09-08 01:30:00,0.57,2.87,2.7
2022-09-08 02:00:00,0.67,2.98,3.03
2022-09-08 02:30:00,0.7,3.02,3.13
2022-09-08 03:00:00,0.67,3.06,3.03
2022-09-08 03:30:00,0.68,3.06,3.13
2022-09-08 04:00:00,0.69,3.08,3.13
2022-09-08 04:30:00,0.7,3.05,3.33
2022-09-08 05:00:00,0.67,3.03,3.03
2022-09-08 05:30:00,0.68,3.01,3.33
2022-09-08 06:00:00,0.63,3.03,3.13
2022-09-08 06:30:00,0.66,3.04,3.33
2022-09-08 07:00:00,0.74,2.99,3.33
2022-09-08 07:30:00,0.7,2.98,3.23
2022-09-08 08:00:00,0.73,3.04,3.33
2022-09-08 08:30:00,0.69,2.98,3.33
2022-09-08 09:00:00,0.77,3.09,3.33
2022-09-08 09:30:00,0.82,3.24,3.45
2022-09-08 10:00:00,0.91,3.31,3.7
2022-09-08 10:30:00,0.96,3.39,3.57
2022-09-08 11:00:00,0.96,3.24,3.85
2022-09-08 11:30:00,0.9,3.14,3.7
2022-09-08 12:00:00,0.87,3.25,3.57
2022-09-08 12:30:00,0.87,3.27,3.7
2022-09-08 13:00:00,0.92,3.22,3.7
2022-09-08 13:30:00,0.9,3.34,3.7
2022-09-08 14:00:00,0.94,3.39,3.57
2022-09-08 14:30:00,1.02,3.35,3.85
2022-09-08 15:00:00,1.0,3.31,3.7
2022-09-08 15:30:00,0.94,3.29,4.0
2022-09-08 16:00:00,0.83,3.27,3.7
2022-09-08 16:30:00,0.82,3.17,3.7
2022-09-08 17:00:00,0.79,3.21,3.7
2022-09-08 17:30:00,0.88,3.35,3.33
2022-09-08 18:00:00,0.83,3.38,3.85
2022-09-08 18:30:00,0.77,3.18,3.85
2022-09-08 19:00:00,0.64,3.1,3.45
2022-09-08 19:30:00,0.7,3.18,3.23
2022-09-08 20:00:00,0.75,3.18,3.23
2022-09-08 20:30:00,0.78,3.24,3.45
2022-09-08 21:00:00,0.89,3.28,3.33
2022-09-08 21:30:00,0.91,3.22,3.45
2022-09-08 22:00:00,0.94,3.3,3.7
2022-09-08 22:30:00,0.99,3.36,3.57
2022-09-08 23:00:00,1.0,3.42,3.7
2022-09-08 23:30:00,0.93,3.4,3.7
2022-09-09 00:00:00,0.87,3.52,3.85
2022-09-09 00:30:00,0.91,3.61,3.57
2022-09-09 01:00:00,0.92,3.7,3.85
2022-09-09 01:30:00,0.87,3.74,4.17
2022-09-09 02:00:00,0.85,3.79,4.17
2022-09-09 02:30:00,0.82,3.78,4.55
2022-09-09 03:00:00,0.82,3.83,4.35
2022-09-09 03:30:00,0.82,3.72,4.55
2022-09-09 04:00:00,0.75,3.73,3.85
2022-09-09 04:30:00,0.76,3.77,4.17
2022-09-09 05:00:00,0.77,3.86,7.14
2022-09-09 05:30:00,0.73,3.79,4.55
2022-09-09 06:00:00,0.79,4.05,5.88
2022-09-09 06:30:00,0.76,3.94,5.0
2022-09-09 07:00:00,0.75,4.0,5.88
